subject;condition;congruency;RT
13;vibro;normal;0
13;vibro;conflict;0.372
13;vibro;normal;0
13;vibro;conflict;0.342
13;vibro;normal;0.11
13;vibro;normal;0
13;vibro;normal;0.104
13;vibro;normal;0.038
13;vibro;normal;0.142
13;vibro;conflict;0.402
13;vibro;normal;0.07
13;vibro;normal;0.206
13;vibro;normal;0.084
13;vibro;conflict;0.432
13;vibro;normal;0.122
13;vibro;normal;0.17
13;vibro;normal;0.17
13;vibro;normal;0.196
13;vibro;conflict;0.366
13;vibro;normal;0.188
13;vibro;normal;0.146
13;vibro;conflict;0.406
13;vibro;normal;0.174
13;vibro;conflict;0.376
13;vibro;normal;0.086
13;vibro;normal;0.134
13;vibro;normal;0.204
13;vibro;normal;0.084
13;vibro;normal;0.02
13;vibro;conflict;0.48
13;vibro;normal;0
13;vibro;normal;0.092
13;vibro;normal;0.174
13;vibro;conflict;0.364
13;vibro;normal;0.134
13;vibro;normal;0.136
13;vibro;normal;0.126
13;vibro;normal;0.006
13;vibro;conflict;0.23
13;vibro;normal;1.206
13;vibro;normal;0
13;vibro;conflict;0.216
13;vibro;normal;0
13;vibro;conflict;0.242
13;vibro;normal;0
13;vibro;normal;0.002
13;vibro;normal;0
13;vibro;normal;0.006
13;vibro;normal;0
13;vibro;conflict;0.198
13;vibro;normal;0
13;vibro;normal;0
13;vibro;normal;0
13;vibro;conflict;0.208
13;vibro;normal;1.15
13;vibro;normal;0.872
13;vibro;normal;0
13;vibro;normal;0.832
13;vibro;conflict;0.13
13;vibro;normal;1.216
13;vibro;normal;0.784
13;vibro;conflict;0.124
13;vibro;normal;0.686
13;vibro;conflict;0.098
13;vibro;normal;0
13;vibro;normal;0
13;vibro;normal;1.332
13;vibro;normal;0.828
13;vibro;normal;0
13;vibro;conflict;0.13
13;vibro;normal;0.906
13;vibro;normal;0.784
13;vibro;normal;0
13;vibro;conflict;0.152
13;vibro;normal;0.814
13;vibro;normal;0.982
13;vibro;normal;1.152
13;vibro;normal;0.742
13;vibro;conflict;0.164
13;vibro;normal;0
13;vibro;normal;0
13;vibro;conflict;0.136
13;vibro;normal;0
13;vibro;conflict;0.116
13;vibro;normal;0.912
13;vibro;normal;0
13;vibro;normal;0.66
13;vibro;normal;0
13;vibro;normal;0
13;vibro;conflict;0.152
13;vibro;normal;0
13;vibro;normal;0.724
13;vibro;normal;0
13;vibro;conflict;0.192
13;vibro;normal;0
13;vibro;normal;0.008
13;vibro;normal;0
13;vibro;normal;0
13;vibro;conflict;0.18
13;vibro;normal;0.874
13;vibro;normal;0
13;vibro;conflict;0.264
13;vibro;normal;0.044
13;vibro;conflict;0.224
13;vibro;normal;0
13;vibro;normal;0
13;vibro;normal;0.042
13;vibro;normal;0
13;vibro;normal;0.034
13;vibro;conflict;0.226
13;vibro;normal;0
13;vibro;normal;0
13;vibro;normal;0.054
13;vibro;conflict;0.234
13;vibro;normal;0
13;vibro;normal;0
13;vibro;normal;0
13;vibro;normal;0
13;vibro;conflict;0.2
13;vibro;normal;0
13;vibro;normal;0
13;vibro;conflict;0.216
13;vibro;normal;0.062
13;vibro;conflict;0.242
13;vibro;normal;0
13;vibro;normal;0
13;vibro;normal;1.054
13;vibro;normal;0.004
13;vibro;normal;0.008
13;vibro;conflict;0.244
13;vibro;normal;0
13;vibro;normal;0.036
13;vibro;normal;0.004
13;vibro;conflict;0.242
13;vibro;normal;0.01
13;vibro;normal;0
13;vibro;normal;0
13;vibro;normal;0
13;vibro;conflict;0.062
13;vibro;normal;0
13;vibro;normal;0
13;vibro;conflict;0.178
13;vibro;normal;0.016
13;vibro;conflict;0.228
13;vibro;normal;0
13;vibro;normal;1.092
13;vibro;normal;0
13;vibro;normal;0.002
13;vibro;normal;0
13;vibro;conflict;0.186
13;vibro;normal;0
13;vibro;normal;0
13;vibro;normal;0
13;vibro;conflict;0.192
13;vibro;normal;0
13;vibro;normal;0
13;vibro;normal;0.692
13;vibro;normal;0
13;vibro;conflict;0.216
13;vibro;normal;0.004
13;vibro;normal;0
13;vibro;conflict;0.188
13;vibro;normal;0
13;vibro;conflict;0.226
13;vibro;normal;0
13;vibro;normal;0.042
13;vibro;normal;0
13;vibro;normal;0.034
13;vibro;normal;0
13;vibro;conflict;0.172
13;vibro;normal;0.866
13;vibro;normal;1.16
13;vibro;normal;0
13;vibro;conflict;0.226
13;vibro;normal;0
13;vibro;normal;1.044
13;vibro;normal;0
13;vibro;normal;0
13;vibro;conflict;0.18
13;vibro;normal;0.094
13;vibro;normal;0.01
13;vibro;conflict;0.196
13;vibro;normal;0
13;vibro;conflict;0.202
13;vibro;normal;0
13;vibro;normal;0.05
13;vibro;normal;0
13;vibro;normal;0
13;vibro;normal;0.002
13;vibro;conflict;0.226
13;vibro;normal;0
13;vibro;normal;0.09
13;vibro;normal;0
13;vibro;conflict;0.294
13;vibro;normal;0
13;vibro;normal;0.074
13;vibro;normal;0
13;vibro;normal;0.088
13;vibro;conflict;0.27
13;vibro;normal;0.048
13;vibro;normal;0
13;vibro;conflict;0.266
13;vibro;normal;0.066
13;vibro;conflict;0.248
13;vibro;normal;0
13;vibro;normal;0.068
13;vibro;normal;0.064
13;vibro;normal;0.11
13;vibro;normal;0
13;vibro;conflict;0.258
13;vibro;normal;0
13;vibro;normal;0
13;vibro;normal;0.064
13;vibro;conflict;0.256
13;vibro;normal;0
13;vibro;normal;0
13;vibro;normal;0
13;vibro;normal;0.042
13;vibro;conflict;0.278
13;vibro;normal;0
13;vibro;normal;0.058
13;vibro;conflict;0.24
13;vibro;normal;0.13
13;vibro;conflict;0.244
13;vibro;normal;0.022
13;vibro;normal;0.046
13;vibro;normal;0
13;vibro;normal;0
13;vibro;normal;0
13;vibro;conflict;0.232
13;vibro;normal;0
13;vibro;normal;0
13;vibro;normal;0
13;vibro;conflict;0.186
13;vibro;normal;0.074
13;vibro;normal;0
13;vibro;normal;0
13;vibro;normal;0
13;vibro;conflict;0.218
13;vibro;normal;0
13;vibro;normal;0
13;vibro;conflict;0.214
13;vibro;normal;0
13;vibro;conflict;0.194
13;vibro;normal;0.064
13;vibro;normal;0
13;vibro;normal;0
13;vibro;normal;0.092
13;vibro;normal;0.04
13;vibro;conflict;0.254
13;vibro;normal;0.03
13;vibro;normal;0.068
13;vibro;normal;0.07
13;vibro;conflict;0.292
13;vibro;normal;0
13;vibro;normal;0.108
13;vibro;normal;0.11
13;vibro;normal;0
13;vibro;conflict;0.258
13;vibro;normal;0.038
13;vibro;normal;0.04
13;vibro;conflict;0.198
13;vibro;normal;0
13;vibro;conflict;0.202
13;vibro;normal;0
13;vibro;normal;0.04
13;vibro;normal;0.052
13;vibro;normal;0
13;vibro;normal;0
13;vibro;conflict;0.282
13;vibro;normal;0
13;vibro;normal;0
13;vibro;normal;0.008
13;vibro;conflict;0.244
13;vibro;normal;0
13;vibro;normal;0.136
13;vibro;normal;0.06
13;vibro;normal;0.05
13;vibro;conflict;0.254
13;vibro;normal;0.112
13;vibro;normal;0
13;vibro;conflict;0.204
13;vibro;normal;0
13;vibro;conflict;0.276
13;vibro;normal;0.008
13;vibro;normal;0
13;vibro;normal;0
13;vibro;normal;0.038
13;vibro;normal;0.084
13;vibro;conflict;0.288
13;visual;normal;0.114
13;visual;normal;0.094
13;visual;conflict;0.374
13;visual;normal;0.006
13;visual;normal;0
13;visual;normal;0.098
13;visual;conflict;0.278
13;visual;normal;0.01
13;visual;normal;0.09
13;visual;normal;0.092
13;visual;normal;0.104
13;visual;conflict;0.296
13;visual;normal;0.11
13;visual;conflict;0.342
13;visual;normal;0.054
13;visual;normal;0.134
13;visual;normal;0.034
13;visual;normal;0.08
13;visual;normal;0.094
13;visual;conflict;0.286
13;visual;normal;0.04
13;visual;normal;0.052
13;visual;conflict;0.256
13;visual;normal;0.056
13;visual;normal;0.068
13;visual;normal;0.036
13;visual;conflict;0.316
13;visual;normal;0.048
13;visual;normal;0.118
13;visual;normal;0.064
13;visual;normal;0.042
13;visual;conflict;0.29
13;visual;normal;0.034
13;visual;conflict;0.248
13;visual;normal;0.014
13;visual;normal;0.038
13;visual;normal;0.05
13;visual;normal;0.006
13;visual;normal;0.018
13;visual;conflict;0.244
13;visual;normal;0.01
13;visual;normal;0.024
13;visual;conflict;0.226
13;visual;normal;0
13;visual;normal;0.04
13;visual;normal;0.04
13;visual;conflict;0.196
13;visual;normal;1.026
13;visual;normal;0.088
13;visual;normal;0.022
13;visual;normal;0.012
13;visual;conflict;0.248
13;visual;normal;0.004
13;visual;conflict;0.264
13;visual;normal;0.018
13;visual;normal;0.018
13;visual;normal;0
13;visual;normal;0.022
13;visual;normal;0
13;visual;conflict;0.214
13;visual;normal;0
13;visual;normal;0.026
13;visual;conflict;0.24
13;visual;normal;0
13;visual;normal;0.046
13;visual;normal;0.03
13;visual;conflict;0.268
13;visual;normal;0.036
13;visual;normal;0.08
13;visual;normal;0.07
13;visual;normal;0.062
13;visual;conflict;0.22
13;visual;normal;0
13;visual;conflict;0.222
13;visual;normal;0
13;visual;normal;0.058
13;visual;normal;0
13;visual;normal;0.028
13;visual;normal;0.106
13;visual;conflict;0.276
13;visual;normal;0
13;visual;normal;0.066
13;visual;conflict;0.212
13;visual;normal;0.09
13;visual;normal;0.068
13;visual;normal;0.116
13;visual;conflict;0.218
13;visual;normal;0.04
13;visual;normal;0.04
13;visual;normal;0
13;visual;normal;0.01
13;visual;conflict;0.214
13;visual;normal;0.052
13;visual;conflict;0.224
13;visual;normal;0.014
13;visual;normal;0
13;visual;normal;0.018
13;visual;normal;0
13;visual;normal;0
13;visual;conflict;0.224
13;visual;normal;0
13;visual;normal;0.046
13;visual;conflict;0.246
13;visual;normal;0
13;visual;normal;0.04
13;visual;normal;0.008
13;visual;conflict;0.266
13;visual;normal;0.02
13;visual;normal;0
13;visual;normal;0.078
13;visual;normal;0.036
13;visual;conflict;0.25
13;visual;normal;0.05
13;visual;conflict;0.252
13;visual;normal;0.008
13;visual;normal;0.032
13;visual;normal;0
13;visual;normal;0.032
13;visual;normal;0.078
13;visual;conflict;0.292
13;visual;normal;0.048
13;visual;normal;0.05
13;visual;conflict;0.252
13;visual;normal;0.032
13;visual;normal;0.032
13;visual;normal;0.066
13;visual;conflict;0.226
13;visual;normal;0.036
13;visual;normal;0.082
13;visual;normal;0
13;visual;normal;0.064
13;visual;conflict;0.264
13;visual;normal;0.01
13;visual;conflict;0.246
13;visual;normal;0
13;visual;normal;0.114
13;visual;normal;0
13;visual;normal;0.084
13;visual;normal;0.096
13;visual;conflict;0.244
13;visual;normal;0.008
13;visual;normal;0.044
13;visual;conflict;0.236
13;visual;normal;0.068
13;visual;normal;0.036
13;visual;normal;0.038
13;visual;conflict;0.23
13;visual;normal;0.04
13;visual;normal;0.042
13;visual;normal;0.064
13;visual;normal;0.056
13;visual;conflict;0.226
13;visual;normal;0
13;visual;conflict;0.262
13;visual;normal;0
13;visual;normal;0.018
13;visual;normal;0
13;visual;normal;0
13;visual;normal;0
13;visual;conflict;0.212
13;visual;normal;0
13;visual;normal;0
13;visual;conflict;0.184
13;visual;normal;1.09
13;visual;normal;0.008
13;visual;normal;0
13;visual;conflict;0.2
13;visual;normal;0
13;visual;normal;0
13;visual;normal;0.014
13;visual;normal;0
13;visual;conflict;0.174
13;visual;normal;0.04
13;visual;conflict;0.198
13;visual;normal;0.994
13;visual;normal;0
13;visual;normal;0.014
13;visual;normal;0
13;visual;normal;0.016
13;visual;conflict;0.206
13;visual;normal;0.074
13;visual;normal;0
13;visual;conflict;0.188
13;visual;normal;0
13;visual;normal;0.036
13;visual;normal;0.058
13;visual;conflict;0.172
13;visual;normal;0
13;visual;normal;0
13;visual;normal;0
13;visual;normal;0
13;visual;conflict;0.246
13;visual;normal;0
13;visual;conflict;0.226
13;visual;normal;0
13;visual;normal;0
13;visual;normal;0.008
13;visual;normal;0.032
13;visual;normal;0.066
13;visual;conflict;0.246
13;visual;normal;0
13;visual;normal;0.024
13;visual;conflict;0.204
13;visual;normal;0.004
13;visual;normal;0
13;visual;normal;0
13;visual;conflict;0.266
13;visual;normal;0
13;visual;normal;0
13;visual;normal;0.036
13;visual;normal;0
13;visual;conflict;0.218
13;visual;normal;0.12
13;visual;conflict;0.166
13;visual;normal;0.98
13;visual;normal;0.012
13;visual;normal;0
13;visual;normal;0.058
13;visual;normal;0.004
13;visual;conflict;0.228
13;visual;normal;0.006
13;visual;normal;0.052
13;visual;conflict;0.222
13;visual;normal;0.144
13;visual;normal;0
13;visual;normal;0.092
13;visual;conflict;0.226
13;visual;normal;0
13;visual;normal;0.06
13;visual;normal;0.118
13;visual;normal;0
13;visual;conflict;0.232
13;visual;normal;0.056
13;visual;conflict;0.178
13;visual;normal;0.138
13;visual;normal;0.038
13;visual;normal;0.038
13;visual;normal;0
13;visual;normal;0.008
13;visual;conflict;0.276
13;visual;normal;0.022
13;visual;normal;0.156
13;visual;conflict;0.238
13;visual;normal;0.082
13;visual;normal;0.15
13;visual;normal;0
13;visual;conflict;0.276
13;visual;normal;0.042
13;visual;normal;0.034
13;visual;normal;0
13;visual;normal;0.048
13;visual;conflict;0.25
13;visual;normal;0
13;visual;conflict;0.208
13;visual;normal;0.04
13;visual;normal;0
13;visual;normal;0.054
13;visual;normal;0
13;visual;normal;0.07
13;visual;conflict;0.272
13;visual;normal;0
13;visual;normal;0.028
13;visual;conflict;0.288
13;visual;normal;0.01
13;visual;normal;0.022
13;visual;normal;0
13;visual;conflict;0.226
13;visual;normal;0.07
13;visual;normal;0.072
13;visual;normal;0.038
13;visual;normal;0
13;visual;conflict;0.254
13;visual;normal;0.032
13;visual;conflict;0.256
13;visual;normal;0.034
13;visual;normal;0.07
13;visual;normal;0.104
13;visual;normal;0.04
13;visual;normal;0.01
13;visual;conflict;0.244
13;visual;normal;0.222
13;visual;normal;0.01
13;visual;conflict;0.258
13;visual;normal;0
13;visual;normal;0.058
13;visual;normal;0.028
13;visual;conflict;0.308
13;visual;normal;0.118
13;visual;normal;0.054
13;visual;normal;0
13;visual;normal;0.034
13;visual;conflict;0.338
13;visual;normal;0.082
13;visual;conflict;0.272
13;visual;normal;0.086
13;visual;normal;0.154
13;visual;normal;0.066
13;visual;normal;0.054
13;visual;normal;0.09
13;visual;conflict;0.382
