subject;condition;congruency;RT
16;vibro;conflict;0.17
16;vibro;normal;0.004
16;vibro;conflict;0.184
16;vibro;normal;0.036
16;vibro;normal;0.06
16;vibro;normal;0.06
16;vibro;normal;0.014
16;vibro;conflict;0.218
16;vibro;normal;0.05
16;vibro;normal;0.05
16;vibro;normal;0.04
16;vibro;normal;0
16;vibro;normal;0.032
16;vibro;conflict;0.168
16;vibro;normal;0.014
16;vibro;normal;0.07
16;vibro;conflict;0.182
16;vibro;normal;0.048
16;vibro;normal;0.038
16;vibro;normal;0.028
16;vibro;conflict;0.196
16;vibro;normal;0.006
16;vibro;conflict;0.208
16;vibro;normal;0.066
16;vibro;normal;0.044
16;vibro;normal;0.056
16;vibro;normal;0.068
16;vibro;conflict;0.214
16;vibro;normal;0.048
16;vibro;normal;0.07
16;vibro;normal;0.048
16;vibro;normal;0.072
16;vibro;normal;0.028
16;vibro;conflict;0.24
16;vibro;normal;0
16;vibro;normal;0.098
16;vibro;conflict;0.21
16;vibro;normal;0.078
16;vibro;normal;0.034
16;vibro;normal;0.058
16;vibro;conflict;0.214
16;vibro;normal;0.07
16;vibro;conflict;0.192
16;vibro;normal;0.05
16;vibro;normal;0.084
16;vibro;normal;0.074
16;vibro;normal;0.074
16;vibro;conflict;0.22
16;vibro;normal;0.066
16;vibro;normal;0.056
16;vibro;normal;0.088
16;vibro;normal;0.058
16;vibro;normal;0.046
16;vibro;conflict;0.17
16;vibro;normal;0.048
16;vibro;normal;0.048
16;vibro;conflict;0.174
16;vibro;normal;0.016
16;vibro;normal;0.04
16;vibro;normal;0.076
16;vibro;conflict;0.164
16;vibro;normal;0.044
16;vibro;conflict;0.166
16;vibro;normal;0.034
16;vibro;normal;0.024
16;vibro;normal;0.014
16;vibro;normal;0.026
16;vibro;conflict;0.194
16;vibro;normal;0.026
16;vibro;normal;0
16;vibro;normal;0
16;vibro;normal;0.03
16;vibro;normal;0.052
16;vibro;conflict;0.188
16;vibro;normal;0.042
16;vibro;normal;0.032
16;vibro;conflict;0.178
16;vibro;normal;0.014
16;vibro;normal;0.046
16;vibro;normal;0.048
16;vibro;conflict;0.186
16;vibro;normal;0.014
16;vibro;conflict;0.14
16;vibro;normal;0.044
16;vibro;normal;0.03
16;vibro;normal;0.054
16;vibro;normal;0
16;vibro;conflict;0.2
16;vibro;normal;0
16;vibro;normal;0.012
16;vibro;normal;0.036
16;vibro;normal;0.046
16;vibro;normal;0.06
16;vibro;conflict;0.172
16;vibro;normal;0.062
16;vibro;normal;0.062
16;vibro;conflict;0.196
16;vibro;normal;0.054
16;vibro;normal;0.03
16;vibro;normal;0.032
16;vibro;conflict;0.168
16;vibro;normal;0.034
16;vibro;conflict;0.136
16;visual;normal;0.05
16;visual;normal;0
16;visual;normal;0
16;visual;normal;0.02
16;visual;normal;0.12
16;visual;conflict;0.266
16;visual;normal;0.064
16;visual;conflict;0.214
16;visual;normal;0.068
16;visual;normal;0
16;visual;conflict;0.282
16;visual;normal;0
16;visual;normal;0
16;visual;normal;0.052
16;visual;conflict;0.196
16;visual;normal;0.02
16;visual;normal;1.16
16;visual;normal;0.044
16;visual;normal;0.054
16;visual;conflict;0.234
16;visual;normal;0.136
16;visual;normal;0
16;visual;normal;0
16;visual;normal;0.014
16;visual;normal;0
16;visual;conflict;0.206
16;visual;normal;0
16;visual;conflict;0.242
16;visual;normal;0
16;visual;normal;0
16;visual;conflict;0.108
16;visual;normal;0
16;visual;normal;0
16;visual;normal;0.066
16;visual;conflict;0.204
16;visual;normal;0.048
16;visual;normal;0
16;visual;normal;0.026
16;visual;normal;0
16;visual;conflict;0.174
16;visual;normal;0.018
16;visual;normal;0.018
16;visual;normal;0.03
16;visual;normal;0
16;visual;normal;0.022
16;visual;conflict;0.202
16;visual;normal;0.102
16;visual;conflict;0.214
16;visual;normal;0
16;visual;normal;0.16
16;visual;conflict;0.26
16;visual;normal;0
16;visual;normal;0.096
16;visual;normal;0.13
16;visual;conflict;0.264
16;visual;normal;0
16;visual;normal;0.032
16;visual;normal;0.078
16;visual;normal;0.166
16;visual;conflict;0.204
16;visual;normal;0
16;visual;normal;0.014
16;visual;normal;0
16;visual;normal;0.006
16;visual;normal;0.04
16;visual;conflict;0.254
16;visual;normal;0.04
16;visual;conflict;0.232
16;visual;normal;0
16;visual;normal;0
16;visual;conflict;0.178
16;visual;normal;0.024
16;visual;normal;0
16;visual;normal;0.092
16;visual;conflict;0.272
16;visual;normal;0
16;visual;normal;0
16;visual;normal;0.038
16;visual;normal;0.04
16;visual;conflict;0.296
16;visual;normal;0
16;visual;normal;0.008
16;visual;normal;0.078
16;visual;normal;0.112
16;visual;normal;0
16;visual;conflict;0.192
16;visual;normal;0
16;visual;conflict;0.328
16;visual;normal;0.004
16;visual;normal;0
16;visual;conflict;0.276
16;visual;normal;0.02
16;visual;normal;0.052
16;visual;normal;0
16;visual;conflict;0.246
16;visual;normal;0.122
16;visual;normal;0
16;visual;normal;0.07
16;visual;normal;0.092
16;visual;conflict;0.328
16;visual;normal;0.194
16;visual;normal;0
16;visual;normal;0.052
16;visual;normal;0.006
16;visual;normal;0.03
16;visual;conflict;0.344
16;visual;normal;0
16;visual;conflict;0.314
16;visual;normal;0.068
16;visual;normal;0.09
16;visual;conflict;0.336
16;visual;normal;0.004
16;visual;normal;0.128
16;visual;normal;0.096
16;visual;conflict;0.364
16;visual;normal;0.074
16;visual;normal;0.076
16;visual;normal;0.154
16;visual;normal;0
16;visual;conflict;0.256
16;visual;normal;0.066
16;visual;normal;0.122
16;visual;normal;0.058
16;visual;normal;0
16;visual;normal;0.004
16;visual;conflict;0.26
16;visual;normal;0.048
16;visual;conflict;0.308
16;visual;normal;0.03
16;visual;normal;0.042
16;visual;conflict;0.21
16;visual;normal;0.098
16;visual;normal;0.034
16;visual;normal;0.034
16;visual;conflict;0.282
16;visual;normal;0.036
16;visual;normal;0.002
16;visual;normal;0.026
16;visual;normal;0.04
16;visual;conflict;0.274
16;visual;normal;0
16;visual;normal;0.12
16;visual;normal;0
16;visual;normal;0
16;visual;normal;0.02
16;visual;conflict;0.256
16;visual;normal;0.012
16;visual;conflict;0.214
16;visual;normal;0
16;visual;normal;0.094
16;visual;conflict;0.218
16;visual;normal;0.084
16;visual;normal;0.064
16;visual;normal;0.006
16;visual;conflict;0.194
16;visual;normal;0.076
16;visual;normal;0.01
16;visual;normal;0.022
16;visual;normal;0.068
16;visual;conflict;0.258
16;visual;normal;0.036
16;visual;normal;0.082
16;visual;normal;0.104
16;visual;normal;0.106
16;visual;normal;0.042
16;visual;conflict;0.252
16;visual;normal;0.096
16;visual;conflict;0.198
16;visual;normal;0.018
16;visual;normal;0
16;visual;conflict;0.268
16;visual;normal;0.024
16;visual;normal;0.012
16;visual;normal;0.082
16;visual;conflict;0.204
16;visual;normal;0.026
16;visual;normal;0.028
16;visual;normal;0
16;visual;normal;0.008
16;visual;conflict;0.254
16;visual;normal;0.032
16;visual;normal;0.02
16;visual;normal;0.066
16;visual;normal;0
16;visual;normal;0.012
16;visual;conflict;0.226
16;visual;normal;0.016
16;visual;conflict;0.194
16;visual;normal;0.72
16;visual;normal;0.074
16;visual;conflict;0.306
16;visual;normal;0.028
16;visual;normal;0
16;visual;normal;0.144
16;visual;conflict;0.266
16;visual;normal;0.044
16;visual;normal;0.012
16;visual;normal;0.048
16;visual;normal;0.102
16;visual;conflict;0.226
16;visual;normal;0.074
16;visual;normal;0.076
16;visual;normal;0.076
16;visual;normal;0.078
16;visual;normal;0.114
16;visual;conflict;0.292
16;visual;normal;0.046
16;visual;conflict;0.26
16;visual;normal;0
16;visual;normal;0.094
16;visual;conflict;0.318
16;visual;normal;0.054
16;visual;normal;0
16;visual;normal;0.1
16;visual;conflict;0.244
16;visual;normal;0
16;visual;normal;0.068
16;visual;normal;0.014
16;visual;normal;0.094
16;visual;conflict;0.26
16;visual;normal;0.048
16;visual;normal;0.05
16;visual;normal;0.03
16;visual;normal;0.062
16;visual;normal;0.03
16;visual;conflict;0.222
16;visual;normal;0.032
16;visual;conflict;0.222
16;visual;normal;0.022
16;visual;normal;0
16;visual;conflict;0.19
16;visual;normal;0.024
16;visual;normal;0.014
16;visual;normal;0.15
16;visual;conflict;0.228
16;visual;normal;0.074
16;visual;normal;0.03
16;visual;normal;0.028
16;visual;normal;0.154
16;visual;conflict;0.254
16;visual;normal;0.112
16;visual;normal;0.042
16;visual;normal;0.058
16;visual;normal;0.014
16;visual;normal;0.024
16;visual;conflict;0.248
16;visual;normal;0.062
16;visual;conflict;0.218
16;visual;normal;0.05
16;visual;normal;0.062
16;visual;conflict;0.22
16;visual;normal;0.042
16;visual;normal;0.034
16;visual;normal;0.044
16;visual;conflict;0.246
16;visual;normal;0.068
16;visual;normal;0.068
16;visual;normal;0.058
16;visual;normal;0.082
16;visual;conflict;0.286
16;visual;normal;0.028
16;visual;normal;0.062
16;visual;normal;0.064
16;visual;normal;0.008
16;visual;normal;0
16;visual;conflict;0.21
16;visual;normal;0
16;visual;conflict;0.246
16;visual;normal;0
16;visual;normal;0
16;visual;conflict;0.192
16;visual;normal;0.026
16;visual;normal;0.004
16;visual;normal;0.174
16;visual;conflict;0.198
16;visual;normal;0.052
16;visual;normal;0.064
16;visual;normal;0.044
16;visual;normal;0.032
16;visual;conflict;0.256
16;visual;normal;0.01
16;visual;normal;0.014
16;visual;normal;0
16;visual;normal;0.038
16;visual;normal;0
16;visual;conflict;0.196
16;visual;normal;0
16;visual;conflict;0.174
16;visual;normal;0.03
16;visual;normal;0.12
16;visual;conflict;0.156
16;visual;normal;0
16;visual;normal;0.012
16;visual;normal;0.012
16;visual;conflict;0.146
16;visual;normal;0.024
16;visual;normal;0.036
16;visual;normal;0
16;visual;normal;0.006
16;visual;conflict;0.172
