subject;condition;congruency;RT
8;vibro;conflict;0.112
8;vibro;conflict;0.112
8;vibro;normal;0.208
8;vibro;normal;0.244
8;vibro;normal;0.066
8;vibro;normal;0.202
8;vibro;conflict;0.382
8;vibro;normal;0.204
8;vibro;conflict;0.452
8;vibro;normal;0.23
8;vibro;normal;0.142
8;vibro;normal;0.234
8;vibro;conflict;0.37
8;vibro;normal;0.158
8;vibro;normal;0.206
8;vibro;normal;0.238
8;vibro;normal;0.142
8;vibro;normal;0.174
8;vibro;conflict;0.388
8;vibro;normal;0.156
8;vibro;normal;0.224
8;vibro;conflict;0.324
8;vibro;normal;0.16
8;vibro;normal;0.178
8;vibro;normal;0.22
8;vibro;normal;0.174
8;vibro;conflict;0.334
8;vibro;normal;0.18
8;vibro;conflict;0.346
8;vibro;normal;0.18
8;vibro;normal;0.14
8;vibro;normal;0.174
8;vibro;conflict;0.388
8;vibro;normal;0.176
8;vibro;normal;0.066
8;vibro;normal;0.112
8;vibro;normal;0
8;vibro;normal;0.16
8;vibro;conflict;0.272
8;vibro;normal;0.164
8;vibro;normal;0.234
8;vibro;conflict;0.31
8;vibro;normal;0.168
8;vibro;normal;0.192
8;vibro;normal;0.182
8;vibro;normal;0.15
8;vibro;conflict;0.296
8;vibro;normal;0.132
8;vibro;conflict;0.278
8;vibro;normal;0.166
8;vibro;normal;0.136
8;vibro;normal;0.148
8;vibro;conflict;0.304
8;vibro;normal;0.106
8;vibro;normal;0
8;vibro;normal;0.2
8;vibro;normal;0.194
8;vibro;normal;0.202
8;vibro;conflict;0.416
8;vibro;normal;0.216
8;vibro;normal;0.196
8;vibro;conflict;0.286
8;vibro;normal;0.166
8;vibro;normal;0.154
8;vibro;normal;0.114
8;vibro;normal;0.158
8;vibro;conflict;0.37
8;vibro;normal;0.126
8;vibro;conflict;0.396
8;vibro;normal;0.218
8;vibro;normal;0.176
8;vibro;normal;0.2
8;vibro;conflict;0.402
8;vibro;normal;0.134
8;vibro;normal;0.136
8;vibro;normal;0.172
8;vibro;normal;0.142
8;vibro;normal;0.152
8;vibro;conflict;0.288
8;vibro;normal;0.11
8;vibro;normal;0.102
8;vibro;conflict;0.326
8;vibro;normal;0.128
8;vibro;normal;0.108
8;vibro;normal;0.154
8;vibro;normal;0.12
8;vibro;conflict;0.3
8;vibro;normal;0.122
8;vibro;conflict;0.336
8;vibro;normal;0.138
8;vibro;normal;0.106
8;vibro;normal;0.198
8;vibro;conflict;0.31
8;vibro;normal;0.144
8;vibro;normal;0.18
8;vibro;normal;0.192
8;vibro;normal;0.126
8;vibro;normal;0.16
8;vibro;conflict;0.41
8;vibro;normal;0.142
8;vibro;normal;0.222
8;vibro;conflict;0.402
8;vibro;normal;0.138
8;vibro;normal;0.13
8;vibro;normal;0.174
8;vibro;normal;0.144
8;vibro;conflict;0.346
8;vibro;normal;0.136
8;vibro;conflict;0.26
8;vibro;normal;0.116
8;vibro;normal;0.108
8;vibro;normal;0.176
8;vibro;conflict;0.334
8;vibro;normal;0.202
8;vibro;normal;0.102
8;vibro;normal;0.148
8;vibro;normal;0.16
8;vibro;normal;0.028
8;vibro;conflict;0.354
8;vibro;normal;0.12
8;vibro;normal;0.144
8;vibro;conflict;0.392
8;vibro;normal;0.102
8;vibro;normal;0.082
8;vibro;normal;0.06
8;vibro;normal;0.094
8;vibro;conflict;0.354
8;vibro;normal;0.064
8;vibro;conflict;0.346
8;vibro;normal;0.08
8;vibro;normal;0.082
8;vibro;normal;0.082
8;vibro;conflict;0.32
8;vibro;normal;0.076
8;vibro;normal;0.038
8;vibro;normal;0.056
8;vibro;normal;0.024
8;vibro;normal;0
8;vibro;conflict;0.128
8;vibro;normal;0.016
8;vibro;normal;0.04
8;vibro;conflict;0.256
8;vibro;normal;0.034
8;vibro;normal;0.112
8;vibro;normal;0.014
8;vibro;normal;0.016
8;vibro;conflict;0.25
8;vibro;normal;0.074
8;vibro;conflict;0.232
8;vibro;normal;0.054
8;vibro;normal;0.08
8;vibro;normal;0.046
8;vibro;conflict;0.226
8;vibro;normal;0.038
8;vibro;normal;0.03
8;vibro;normal;0.098
8;vibro;normal;0.078
8;vibro;normal;0.034
8;vibro;conflict;0.248
8;vibro;normal;0.014
8;vibro;normal;0
8;vibro;conflict;0.162
8;vibro;normal;0.812
8;vibro;normal;0
8;vibro;normal;0
8;vibro;normal;0.694
8;vibro;conflict;0.204
8;vibro;normal;0.594
8;vibro;conflict;0.172
8;vibro;normal;0
8;vibro;normal;0
8;vibro;normal;0
8;vibro;conflict;0.14
8;vibro;normal;0
8;vibro;normal;0.014
8;vibro;normal;0.05
8;vibro;normal;0.766
8;vibro;normal;0
8;vibro;conflict;0.178
8;vibro;normal;0.804
8;vibro;normal;0
8;vibro;conflict;0.138
8;vibro;normal;0.72
8;vibro;normal;0.776
8;vibro;normal;0.722
8;vibro;normal;0.68
8;vibro;conflict;0.122
8;vibro;normal;0.838
8;vibro;conflict;0.136
8;vibro;normal;0.718
8;vibro;normal;0.744
8;vibro;normal;0.678
8;vibro;conflict;0.096
8;vibro;normal;0
8;vibro;normal;0
8;vibro;normal;0.604
8;vibro;normal;0.886
8;vibro;normal;0
8;vibro;conflict;0.094
8;vibro;normal;0.7
8;vibro;normal;0.87
8;vibro;conflict;0.012
8;vibro;conflict;0.012
8;visual;normal;0.102
8;visual;normal;0.17
8;visual;normal;0.124
8;visual;normal;0.094
8;visual;normal;0.082
8;visual;conflict;0.296
8;visual;normal;0.182
8;visual;normal;0.188
8;visual;normal;0.054
8;visual;normal;0.166
8;visual;conflict;0.28
8;visual;normal;0.1
8;visual;normal;0.158
8;visual;conflict;0.35
8;visual;normal;0
8;visual;normal;0.118
8;visual;normal;0.094
8;visual;conflict;0.274
8;visual;normal;0
8;visual;conflict;0.354
8;visual;normal;0.088
8;visual;normal;0.098
8;visual;normal;0.156
8;visual;normal;0.166
8;visual;normal;0.036
8;visual;conflict;0.304
8;visual;normal;0.07
8;visual;normal;0.16
8;visual;normal;0.062
8;visual;normal;0
8;visual;conflict;0.232
8;visual;normal;0.042
8;visual;normal;0.02
8;visual;conflict;0.19
8;visual;normal;0.032
8;visual;normal;0.034
8;visual;normal;0.102
8;visual;conflict;0.192
8;visual;normal;0.116
8;visual;conflict;0.184
8;visual;normal;0.072
8;visual;normal;0.008
8;visual;normal;0.03
8;visual;normal;0.008
8;visual;normal;0.054
8;visual;conflict;0.2
8;visual;normal;0.166
8;visual;normal;0.01
8;visual;normal;0.056
8;visual;normal;0
8;visual;conflict;0.146
8;visual;normal;0
8;visual;normal;0.05
8;visual;conflict;0.162
8;visual;normal;0
8;visual;normal;0.028
8;visual;normal;0.076
8;visual;conflict;0.21
8;visual;normal;0.032
8;visual;conflict;0.134
8;visual;normal;0
8;visual;normal;0.046
8;visual;normal;0.012
8;visual;normal;0.036
8;visual;normal;0
8;visual;conflict;0.194
8;visual;normal;0
8;visual;normal;0.084
8;visual;normal;0.062
8;visual;normal;0.096
8;visual;conflict;0.254
8;visual;normal;0.076
8;visual;normal;0.01
8;visual;conflict;0.234
8;visual;normal;0.136
8;visual;normal;0.08
8;visual;normal;0.056
8;visual;conflict;0.192
8;visual;normal;0.094
8;visual;conflict;0.25
8;visual;normal;0.062
8;visual;normal;0.03
8;visual;normal;0.074
8;visual;normal;0.098
8;visual;normal;0.076
8;visual;conflict;0.266
8;visual;normal;0.088
8;visual;normal;0.034
8;visual;normal;0.024
8;visual;normal;0.058
8;visual;conflict;0.216
8;visual;normal;0.026
8;visual;normal;0.028
8;visual;conflict;0.208
8;visual;normal;0.064
8;visual;normal;0.164
8;visual;normal;0.12
8;visual;conflict;0.232
8;visual;normal;0.01
8;visual;conflict;0.222
8;visual;normal;0
8;visual;normal;0.018
8;visual;normal;0.042
8;visual;normal;0.032
8;visual;normal;0.134
8;visual;conflict;0.18
8;visual;normal;0.07
8;visual;normal;0.046
8;visual;normal;0.026
8;visual;normal;0
8;visual;conflict;0.206
8;visual;normal;0.018
8;visual;normal;0.042
8;visual;conflict;0.186
8;visual;normal;0.032
8;visual;normal;0
8;visual;normal;0.02
8;visual;conflict;0.144
8;visual;normal;0.024
8;visual;conflict;0.112
8;visual;normal;0.002
8;visual;normal;0
8;visual;normal;0
8;visual;normal;0.026
8;visual;normal;0.016
8;visual;conflict;0.184
8;visual;normal;0
8;visual;normal;0.064
8;visual;normal;0.03
8;visual;normal;0.01
8;visual;conflict;0.178
8;visual;normal;0
8;visual;normal;0.046
8;visual;conflict;0.148
8;visual;normal;0.07
8;visual;normal;0.026
8;visual;normal;0
8;visual;conflict;0.15
8;visual;normal;0.006
8;visual;conflict;0.14
8;visual;normal;0.006
8;visual;normal;0
8;visual;normal;0.044
8;visual;normal;0.008
8;visual;normal;0.022
8;visual;conflict;0.156
8;visual;normal;0.046
8;visual;normal;0.014
8;visual;normal;0.048
8;visual;normal;0.038
8;visual;conflict;0.182
8;visual;normal;0.084
8;visual;normal;0.052
8;visual;conflict;0.142
8;visual;normal;0.712
8;visual;normal;0
8;visual;normal;0.602
8;visual;conflict;0.112
8;visual;normal;0
8;visual;conflict;0.124
8;visual;normal;0.114
8;visual;normal;0.036
8;visual;normal;0.038
8;visual;normal;0.014
8;visual;normal;0.028
8;visual;conflict;0.152
8;visual;normal;0.016
8;visual;normal;0.03
8;visual;normal;0.792
8;visual;normal;0.052
8;visual;conflict;0.166
8;visual;normal;0.044
8;visual;normal;0
8;visual;conflict;0.202
8;visual;normal;0.002
8;visual;normal;0.038
8;visual;normal;0
8;visual;conflict;0.138
8;visual;normal;0.06
8;visual;conflict;0.186
8;visual;normal;0.018
8;visual;normal;0.902
8;visual;normal;0.018
8;visual;normal;0
8;visual;normal;0.022
8;visual;conflict;0.2
8;visual;normal;0.794
8;visual;normal;0.014
8;visual;normal;0.116
8;visual;normal;0.048
8;visual;conflict;0.238
8;visual;normal;0.028
8;visual;normal;0.018
8;visual;conflict;0.152
8;visual;normal;0
8;visual;normal;0.064
8;visual;normal;0.03
8;visual;conflict;0.188
8;visual;normal;0.034
8;visual;conflict;0.114
8;visual;normal;0.09
8;visual;normal;0.26
8;visual;normal;0.08
8;visual;normal;0.25
8;visual;normal;0.204
8;visual;conflict;0.476
8;visual;normal;0.174
8;visual;normal;0.208
8;visual;normal;0.144
8;visual;normal;0.144
8;visual;conflict;0.288
8;visual;normal;0.102
8;visual;normal;0.18
8;visual;conflict;0.28
8;visual;normal;0.002
8;visual;normal;0.17
8;visual;normal;0.136
8;visual;conflict;0.372
8;visual;normal;0.162
8;visual;conflict;0.318
8;visual;normal;0.186
8;visual;normal;0.13
8;visual;normal;0.134
8;visual;normal;0.132
8;visual;normal;0.134
8;visual;conflict;0.336
8;visual;normal;0.136
8;visual;normal;0.18
8;visual;normal;0.17
8;visual;normal;0.138
8;visual;conflict;0.396
8;visual;normal;0.128
8;visual;normal;0.128
8;visual;conflict;0.306
8;visual;normal;0.142
8;visual;normal;0.144
8;visual;normal;0.154
8;visual;conflict;0.288
8;visual;normal;0.19
8;visual;conflict;0.37
8;visual;normal;0.158
8;visual;normal;0.114
8;visual;normal;0.092
8;visual;normal;0.15
8;visual;normal;0.106
8;visual;conflict;0.298
8;visual;normal;0.118
8;visual;normal;0.118
8;visual;normal;0.154
8;visual;normal;0.166
8;visual;conflict;0.278
8;visual;normal;0.1
8;visual;normal;0.08
8;visual;conflict;0.36
8;visual;normal;0.092
8;visual;normal;0.092
8;visual;normal;0.048
8;visual;conflict;0.318
8;visual;normal;0.016
8;visual;conflict;0.2
8;visual;normal;0.06
8;visual;normal;0.13
8;visual;normal;0.132
8;visual;normal;0.052
8;visual;normal;0.1
8;visual;conflict;0.19
8;visual;normal;0.058
8;visual;normal;0.036
8;visual;normal;0.012
8;visual;normal;0.072
8;visual;conflict;0.218
8;visual;normal;0.096
8;visual;normal;0.072
8;visual;conflict;0.286
8;visual;normal;0.052
8;visual;normal;0.064
8;visual;normal;0.054
8;visual;conflict;0.302
8;visual;normal;0.066
8;visual;conflict;0.304
8;visual;normal;0.056
8;visual;normal;0.08
8;visual;normal;0.048
8;visual;normal;0.026
8;visual;normal;0.016
8;visual;conflict;0.24
8;visual;normal;0.03
8;visual;normal;0.064
8;visual;normal;0.044
8;visual;normal;0.076
8;visual;conflict;0.246
8;visual;normal;0.022
8;visual;normal;0.102
8;visual;conflict;0.292
8;visual;normal;0.058
8;visual;normal;0.07
8;visual;normal;0.094
8;visual;conflict;0.262
8;visual;normal;0.05
8;visual;conflict;0.31
