subject;condition;congruency;RT
7;vibro;normal;0.072
7;vibro;normal;0.072
7;vibro;normal;0
7;vibro;normal;0.03
7;vibro;conflict;0.21
7;vibro;normal;0
7;vibro;normal;0
7;vibro;conflict;0.204
7;vibro;normal;0.026
7;vibro;normal;0
7;vibro;normal;0
7;vibro;normal;0.076
7;vibro;normal;0
7;vibro;conflict;0.198
7;vibro;normal;0
7;vibro;conflict;0.182
7;vibro;normal;0
7;vibro;normal;0.05
7;vibro;normal;0.006
7;vibro;conflict;0.186
7;vibro;normal;0.008
7;vibro;normal;0.01
7;vibro;normal;0
7;vibro;normal;0
7;vibro;conflict;0.214
7;vibro;normal;0
7;vibro;normal;0.074
7;vibro;conflict;0.174
7;vibro;normal;0.054
7;vibro;normal;0.076
7;vibro;normal;0.046
7;vibro;normal;0.036
7;vibro;normal;0.036
7;vibro;conflict;0.218
7;vibro;normal;0
7;vibro;conflict;0.208
7;vibro;normal;0.054
7;vibro;normal;0.814
7;vibro;normal;0.032
7;vibro;conflict;0.248
7;vibro;normal;0.046
7;vibro;normal;0.082
7;vibro;normal;0.006
7;vibro;normal;0.052
7;vibro;conflict;0.196
7;vibro;normal;0
7;vibro;normal;0.1
7;vibro;conflict;0.202
7;vibro;normal;0.07
7;vibro;normal;0.026
7;vibro;normal;0
7;vibro;normal;0.052
7;vibro;normal;0.042
7;vibro;conflict;0.222
7;vibro;normal;0.1
7;vibro;conflict;0.236
7;vibro;normal;0.014
7;vibro;normal;0
7;vibro;normal;0
7;vibro;conflict;0.164
7;vibro;normal;0
7;vibro;normal;0
7;vibro;normal;0
7;vibro;normal;0
7;vibro;conflict;0.152
7;vibro;normal;0.038
7;vibro;normal;0.04
7;vibro;conflict;0.164
7;vibro;normal;0
7;vibro;normal;0
7;vibro;normal;0
7;vibro;normal;0
7;vibro;normal;0.036
7;vibro;conflict;0.206
7;vibro;normal;0
7;vibro;conflict;0.186
7;vibro;normal;0
7;vibro;normal;0
7;vibro;normal;0.068
7;vibro;conflict;0.102
7;vibro;normal;0.07
7;vibro;normal;0
7;vibro;normal;0.04
7;vibro;normal;0.006
7;vibro;conflict;0.154
7;vibro;normal;0.066
7;vibro;normal;0.044
7;vibro;conflict;0.202
7;vibro;normal;0.014
7;vibro;normal;0
7;vibro;normal;0.084
7;vibro;normal;0
7;vibro;normal;0
7;vibro;conflict;0.176
7;vibro;normal;0.152
7;vibro;conflict;0.23
7;vibro;normal;0.098
7;vibro;normal;0.11
7;vibro;normal;0.124
7;vibro;conflict;0.226
7;vibro;normal;0.068
7;vibro;normal;0.06
7;vibro;normal;0.096
7;vibro;normal;0.064
7;vibro;conflict;0.32
7;vibro;normal;0.078
7;vibro;normal;0.112
7;vibro;conflict;0.202
7;vibro;normal;0.036
7;vibro;normal;0
7;vibro;normal;0.062
7;vibro;normal;0.018
7;vibro;normal;0.042
7;vibro;conflict;0.212
7;vibro;normal;0.048
7;vibro;conflict;0.224
7;vibro;normal;0.024
7;vibro;normal;0
7;vibro;normal;0.094
7;vibro;conflict;0.206
7;vibro;normal;0.02
7;vibro;normal;0.086
7;vibro;normal;0.068
7;vibro;normal;0.056
7;vibro;conflict;0.26
7;vibro;normal;0.07
7;vibro;normal;0.082
7;vibro;conflict;0.206
7;vibro;normal;0.074
7;vibro;normal;0.03
7;vibro;normal;0.086
7;vibro;normal;0.022
7;vibro;normal;0.022
7;vibro;conflict;0.202
7;vibro;normal;0
7;vibro;conflict;0.24
7;vibro;normal;0
7;vibro;normal;0.052
7;vibro;normal;0.044
7;vibro;conflict;0.2
7;vibro;normal;0.012
7;vibro;normal;0.034
7;vibro;normal;0.07
7;vibro;normal;0.082
7;vibro;conflict;0.24
7;vibro;normal;0
7;vibro;normal;0
7;vibro;conflict;0.212
7;vibro;normal;0
7;vibro;normal;0.092
7;vibro;normal;0.036
7;vibro;normal;0.094
7;vibro;normal;0.05
7;vibro;conflict;0.228
7;vibro;normal;0.086
7;vibro;conflict;0.2
7;vibro;normal;0
7;vibro;normal;0
7;vibro;normal;0.024
7;vibro;conflict;0.216
7;vibro;normal;0.106
7;vibro;normal;0.074
7;vibro;normal;0.074
7;vibro;normal;0.062
7;vibro;conflict;0.222
7;vibro;normal;0.068
7;vibro;normal;0.012
7;vibro;conflict;0.214
7;vibro;normal;0.082
7;vibro;normal;0.084
7;vibro;normal;0.062
7;vibro;normal;0.086
7;vibro;normal;0
7;vibro;conflict;0.234
7;vibro;normal;0.012
7;vibro;conflict;0.204
7;vibro;normal;0
7;vibro;normal;0.06
7;vibro;normal;0.084
7;vibro;conflict;0.208
7;vibro;normal;0.064
7;vibro;normal;0.022
7;vibro;normal;0
7;vibro;normal;0.022
7;vibro;conflict;0.214
7;vibro;normal;0
7;vibro;normal;0
7;vibro;conflict;0.206
7;vibro;normal;0
7;vibro;normal;0.098
7;vibro;normal;0.068
7;vibro;normal;0.032
7;vibro;normal;0.058
7;vibro;conflict;0.226
7;visual;normal;0.174
7;visual;normal;0.054
7;visual;normal;0.046
7;visual;normal;0.002
7;visual;normal;0.048
7;visual;conflict;0.242
7;visual;normal;0.074
7;visual;conflict;0.256
7;visual;normal;0.066
7;visual;normal;0.08
7;visual;conflict;0.214
7;visual;normal;0.07
7;visual;normal;0
7;visual;normal;0.032
7;visual;normal;0.066
7;visual;conflict;0.266
7;visual;normal;0.022
7;visual;normal;0.104
7;visual;normal;0.104
7;visual;conflict;0.206
7;visual;normal;0.098
7;visual;normal;0.054
7;visual;normal;0.012
7;visual;normal;0.046
7;visual;normal;0.092
7;visual;conflict;0.218
7;visual;normal;0.084
7;visual;conflict;0.186
7;visual;normal;0.022
7;visual;normal;0.078
7;visual;conflict;0.27
7;visual;normal;0.072
7;visual;normal;0.05
7;visual;normal;0.086
7;visual;normal;0.122
7;visual;conflict;0.258
7;visual;normal;0.046
7;visual;normal;0.036
7;visual;normal;0.038
7;visual;conflict;0.242
7;visual;normal;0.086
7;visual;normal;0.054
7;visual;normal;0.1
7;visual;normal;0.202
7;visual;normal;0.038
7;visual;conflict;0.23
7;visual;normal;0
7;visual;conflict;0.176
7;visual;normal;0
7;visual;normal;0.012
7;visual;conflict;0.214
7;visual;normal;0.016
7;visual;normal;0.062
7;visual;normal;0.018
7;visual;normal;0.122
7;visual;conflict;0.19
7;visual;normal;0.036
7;visual;normal;0.048
7;visual;normal;0.13
7;visual;conflict;0.23
7;visual;normal;0.054
7;visual;normal;0.076
7;visual;normal;0.058
7;visual;normal;0.014
7;visual;normal;0.104
7;visual;conflict;0.228
7;visual;normal;0.02
7;visual;conflict;0.222
7;visual;normal;0
7;visual;normal;0.046
7;visual;conflict;0.216
7;visual;normal;0.048
7;visual;normal;0.072
7;visual;normal;0.064
7;visual;normal;0.122
7;visual;conflict;0.268
7;visual;normal;0.058
7;visual;normal;0.102
7;visual;normal;0.072
7;visual;conflict;0.274
7;visual;normal;0.054
7;visual;normal;0.112
7;visual;normal;0.068
7;visual;normal;0.102
7;visual;normal;0.048
7;visual;conflict;0.262
7;visual;normal;0.086
7;visual;conflict;0.242
7;visual;normal;0.054
7;visual;normal;0.09
7;visual;conflict;0.226
7;visual;normal;0.038
7;visual;normal;0.062
7;visual;normal;0.064
7;visual;normal;0.076
7;visual;conflict;0.29
7;visual;normal;0.058
7;visual;normal;0.06
7;visual;normal;0.094
7;visual;conflict;0.23
7;visual;normal;0.11
7;visual;normal;0.056
7;visual;normal;0.056
7;visual;normal;0.048
7;visual;normal;0.118
7;visual;conflict;0.242
7;visual;normal;0.042
7;visual;conflict;0.2
7;visual;normal;0.034
7;visual;normal;0.002
7;visual;conflict;0.204
7;visual;normal;0.038
7;visual;normal;0.108
7;visual;normal;0.064
7;visual;normal;0
7;visual;conflict;0.28
7;visual;normal;0.026
7;visual;normal;0.06
7;visual;normal;0
7;visual;conflict;0.264
7;visual;normal;0.076
7;visual;normal;0.032
7;visual;normal;0.07
7;visual;normal;0
7;visual;normal;0
7;visual;conflict;0.286
7;visual;normal;0
7;visual;conflict;0.246
7;visual;normal;0.102
7;visual;normal;0.068
7;visual;conflict;0.228
7;visual;normal;0.052
7;visual;normal;0
7;visual;normal;0
7;visual;normal;0
7;visual;conflict;0.258
7;visual;normal;0.004
7;visual;normal;0
7;visual;normal;0.064
7;visual;conflict;0.244
7;visual;normal;0.068
7;visual;normal;0.012
7;visual;normal;0.114
7;visual;normal;0.006
7;visual;normal;0.152
7;visual;conflict;0.21
7;visual;normal;0.04
7;visual;conflict;0.224
7;visual;normal;0
7;visual;normal;0.138
7;visual;conflict;0.316
7;visual;normal;0.03
7;visual;normal;0.032
7;visual;normal;0.078
7;visual;normal;0.034
7;visual;conflict;0.238
7;visual;normal;0.038
7;visual;normal;0.05
7;visual;normal;0.052
7;visual;conflict;0.244
7;visual;normal;0.058
7;visual;normal;0.102
7;visual;normal;0.06
7;visual;normal;0.094
7;visual;normal;0.074
7;visual;conflict;0.266
7;visual;normal;0
7;visual;conflict;0.27
7;visual;normal;0.092
7;visual;normal;0
7;visual;conflict;0.264
7;visual;normal;0.064
7;visual;normal;0.032
7;visual;normal;0.012
7;visual;normal;0.058
7;visual;conflict;0.272
7;visual;normal;0.05
7;visual;normal;0.04
7;visual;normal;0.076
7;visual;conflict;0.288
7;visual;normal;0.056
7;visual;normal;0
7;visual;normal;0.116
7;visual;normal;0.038
7;visual;normal;0.062
7;visual;conflict;0.234
7;visual;normal;0.124
7;visual;conflict;0.282
7;visual;normal;0.07
7;visual;normal;0.118
7;visual;conflict;0.286
7;visual;normal;0.044
7;visual;normal;0.044
7;visual;normal;0.078
7;visual;normal;0.014
7;visual;conflict;0.206
7;visual;normal;0
7;visual;normal;0.064
7;visual;normal;0.076
7;visual;conflict;0.256
7;visual;normal;0.062
7;visual;normal;0.086
7;visual;normal;0.088
7;visual;normal;0.134
7;visual;normal;0.09
7;visual;conflict;0.25
7;visual;normal;0.038
7;visual;conflict;0.23
7;visual;normal;0.03
7;visual;normal;0.022
7;visual;conflict;0.212
7;visual;normal;0.024
7;visual;normal;0.104
7;visual;normal;0.05
7;visual;normal;0.074
7;visual;conflict;0.22
7;visual;normal;0.01
7;visual;normal;0
7;visual;normal;0.058
7;visual;conflict;0.238
7;visual;normal;0
7;visual;normal;0.064
7;visual;normal;0.042
7;visual;normal;0
7;visual;normal;0.136
7;visual;conflict;0.282
7;visual;normal;0
7;visual;conflict;0.196
7;visual;normal;0.03
7;visual;normal;0
7;visual;conflict;0.19
7;visual;normal;0.012
7;visual;normal;0
7;visual;normal;0.016
7;visual;normal;0.052
7;visual;conflict;0.254
7;visual;normal;0
7;visual;normal;0
7;visual;normal;0
7;visual;conflict;0.182
7;visual;normal;0.04
7;visual;normal;0
7;visual;normal;0
7;visual;normal;0
7;visual;normal;0.012
7;visual;conflict;0.182
7;visual;normal;0.016
7;visual;conflict;0.218
7;visual;normal;0.008
7;visual;normal;0
7;visual;conflict;0.19
7;visual;normal;0
7;visual;normal;0
7;visual;normal;0.004
7;visual;normal;0.016
7;visual;conflict;0.198
7;visual;normal;0.042
7;visual;normal;0
7;visual;normal;0.014
7;visual;conflict;0.138
7;visual;normal;0
7;visual;normal;0
7;visual;normal;0.11
7;visual;normal;0.02
7;visual;normal;0.09
7;visual;conflict;0.146
7;visual;normal;0
7;visual;conflict;0.218
7;visual;normal;0
7;visual;normal;0.11
7;visual;conflict;0.2
7;visual;normal;0.046
7;visual;normal;0.058
7;visual;normal;0.028
7;visual;normal;0.074
7;visual;conflict;0.22
7;visual;normal;0
7;visual;normal;0.066
7;visual;normal;0.102
7;visual;conflict;0.248
7;visual;normal;0.128
7;visual;normal;0.082
7;visual;normal;0
7;visual;normal;0.054
7;visual;normal;0.068
7;visual;conflict;0.236
7;visual;normal;0.05
7;visual;conflict;0.174
7;visual;normal;0.04
7;visual;normal;0.042
7;visual;conflict;0.244
7;visual;normal;0.09
7;visual;normal;0.136
7;visual;normal;0.094
7;visual;normal;0.084
7;visual;conflict;0.22
7;visual;normal;0.008
7;visual;normal;0.066
7;visual;normal;0.058
7;visual;conflict;0.192
