subject;condition;congruency;RT
19;vibro;normal;0
19;vibro;conflict;0.51
19;vibro;normal;0.042
19;vibro;normal;0.046
19;vibro;normal;0
19;vibro;conflict;0.34
19;vibro;normal;0
19;vibro;conflict;0.252
19;vibro;normal;0.244
19;vibro;normal;0.046
19;vibro;normal;0
19;vibro;normal;0.048
19;vibro;normal;0
19;vibro;conflict;0.252
19;vibro;normal;0
19;vibro;normal;0
19;vibro;conflict;0.314
19;vibro;normal;0.136
19;vibro;normal;0
19;vibro;normal;0
19;vibro;normal;0
19;vibro;conflict;0.232
19;vibro;normal;0.156
19;vibro;normal;0.16
19;vibro;normal;0.18
19;vibro;conflict;0.194
19;vibro;normal;0.264
19;vibro;conflict;0.366
19;vibro;normal;0.124
19;vibro;normal;0
19;vibro;normal;0.136
19;vibro;normal;0
19;vibro;normal;0.04
19;vibro;conflict;0.42
19;vibro;normal;0.122
19;vibro;normal;0
19;vibro;conflict;0.236
19;vibro;normal;0
19;vibro;normal;0
19;vibro;normal;0
19;vibro;normal;0
19;vibro;conflict;0.29
19;vibro;normal;0
19;vibro;normal;0.138
19;vibro;normal;0
19;vibro;conflict;0.432
19;vibro;normal;0
19;vibro;conflict;0.344
19;vibro;normal;0.124
19;vibro;normal;0.004
19;vibro;normal;0
19;vibro;normal;0
19;vibro;normal;0
19;vibro;conflict;0.324
19;vibro;normal;0
19;vibro;normal;0.104
19;vibro;conflict;0.272
19;vibro;normal;0
19;vibro;normal;0.006
19;vibro;normal;0.068
19;vibro;normal;0
19;vibro;conflict;0.37
19;vibro;normal;0
19;vibro;normal;0.218
19;vibro;normal;0
19;vibro;conflict;0.41
19;vibro;normal;0.178
19;vibro;conflict;0.258
19;vibro;normal;0.138
19;vibro;normal;0
19;vibro;normal;0
19;vibro;normal;0.03
19;vibro;normal;0
19;vibro;conflict;0.402
19;vibro;normal;0
19;vibro;normal;0.072
19;vibro;conflict;0.328
19;vibro;normal;0.122
19;vibro;normal;0
19;vibro;normal;0.034
19;vibro;normal;0.112
19;vibro;conflict;0.16
19;vibro;normal;0.094
19;vibro;normal;0.008
19;vibro;normal;0.04
19;vibro;conflict;0.276
19;vibro;normal;0
19;vibro;conflict;0.302
19;vibro;normal;0
19;vibro;normal;0
19;vibro;normal;0
19;vibro;normal;0
19;vibro;normal;0.054
19;vibro;conflict;0.314
19;vibro;conflict;0.314
19;visual;normal;0
19;visual;normal;0.22
19;visual;normal;0.178
19;visual;normal;0.256
19;visual;normal;0.202
19;visual;conflict;0.326
19;visual;normal;0.16
19;visual;normal;0.126
19;visual;conflict;0.196
19;visual;normal;0.24
19;visual;conflict;0.264
19;visual;normal;0.132
19;visual;normal;0.088
19;visual;normal;0
19;visual;conflict;0.226
19;visual;normal;0.002
19;visual;normal;0.026
19;visual;normal;0.072
19;visual;normal;0.172
19;visual;conflict;0.242
19;visual;normal;0.164
19;visual;normal;0.016
19;visual;normal;0.042
19;visual;normal;0.044
19;visual;normal;0
19;visual;conflict;0.27
19;visual;normal;0
19;visual;normal;0.104
19;visual;conflict;0.174
19;visual;normal;0.118
19;visual;conflict;0.174
19;visual;normal;0
19;visual;normal;0
19;visual;normal;0.13
19;visual;conflict;0.436
19;visual;normal;0
19;visual;normal;0
19;visual;normal;0.082
19;visual;normal;0.162
19;visual;conflict;0.23
19;visual;normal;0
19;visual;normal;0
19;visual;normal;0
19;visual;normal;0
19;visual;normal;0.068
19;visual;conflict;0.326
19;visual;normal;0
19;visual;normal;0.026
19;visual;conflict;0.238
19;visual;normal;0
19;visual;conflict;0.264
19;visual;normal;0.02
19;visual;normal;0.042
19;visual;normal;0.224
19;visual;conflict;0.324
19;visual;normal;0
19;visual;normal;0.17
19;visual;normal;0.014
19;visual;normal;0.04
19;visual;conflict;0.274
19;visual;normal;0.264
19;visual;normal;0.018
19;visual;normal;0.142
19;visual;normal;0.056
19;visual;normal;0.256
19;visual;conflict;0.258
19;visual;normal;0.092
19;visual;normal;0.136
19;visual;conflict;0.328
19;visual;normal;0.05
19;visual;conflict;0.33
19;visual;normal;0.074
19;visual;normal;0.062
19;visual;normal;0
19;visual;conflict;0.256
19;visual;normal;0
19;visual;normal;0.136
19;visual;normal;0
19;visual;normal;0.114
19;visual;conflict;0.162
19;visual;normal;0.106
19;visual;normal;0.018
19;visual;normal;0.108
19;visual;normal;0
19;visual;normal;0
19;visual;conflict;0.268
19;visual;normal;0.084
19;visual;normal;0
19;visual;conflict;0.214
19;visual;normal;0.014
19;visual;conflict;0.162
19;visual;normal;0.128
19;visual;normal;0
19;visual;normal;0.074
19;visual;conflict;0.244
19;visual;normal;0
19;visual;normal;0
19;visual;normal;0.058
19;visual;normal;0.038
19;visual;conflict;0.282
19;visual;normal;0
19;visual;normal;0.044
19;visual;normal;0.126
19;visual;normal;0
19;visual;normal;0
19;visual;conflict;0.242
19;visual;normal;0
19;visual;normal;0
19;visual;conflict;0.166
19;visual;normal;0
19;visual;conflict;0.278
19;visual;normal;0.09
19;visual;normal;0.168
19;visual;normal;0
19;visual;conflict;0.184
19;visual;normal;0
19;visual;normal;0.052
19;visual;normal;0
19;visual;normal;0.21
19;visual;conflict;0.266
19;visual;normal;0
19;visual;normal;0.178
19;visual;normal;0
19;visual;normal;0.194
19;visual;normal;0.206
19;visual;conflict;0.162
19;visual;normal;0
19;visual;normal;0
19;visual;conflict;0.208
19;visual;normal;0
19;visual;conflict;0.21
19;visual;normal;0
19;visual;normal;0
19;visual;normal;0.048
19;visual;conflict;0.25
19;visual;normal;0
19;visual;normal;0.052
19;visual;normal;0
19;visual;normal;0
19;visual;conflict;0.266
19;visual;normal;0
19;visual;normal;0
19;visual;normal;0
19;visual;normal;0.126
19;visual;normal;0.048
19;visual;conflict;0.294
19;visual;normal;0
19;visual;normal;0.072
19;visual;conflict;0.152
19;visual;normal;0.052
19;visual;conflict;0.21
19;visual;normal;0.056
19;visual;normal;0.056
19;visual;normal;0.168
19;visual;conflict;0.316
19;visual;normal;0
19;visual;normal;0
19;visual;normal;0.094
19;visual;normal;0
19;visual;conflict;0.276
19;visual;normal;0.154
19;visual;normal;0.032
19;visual;normal;0.168
19;visual;normal;0
19;visual;normal;0.092
19;visual;conflict;0.228
19;visual;normal;0.136
19;visual;normal;0
19;visual;conflict;0.296
19;visual;normal;0.086
19;visual;conflict;0.266
19;visual;normal;0
19;visual;normal;0
19;visual;normal;0.058
19;visual;conflict;0.282
19;visual;normal;0.026
19;visual;normal;0.07
19;visual;normal;0.004
19;visual;normal;0.072
19;visual;conflict;0.178
19;visual;normal;0.062
19;visual;normal;0.11
19;visual;normal;0.054
19;visual;normal;0.134
19;visual;normal;0.078
19;visual;conflict;0.248
19;visual;normal;0.048
19;visual;normal;0
19;visual;conflict;0.352
19;visual;normal;0.028
19;visual;conflict;0.264
19;visual;normal;0.076
19;visual;normal;0.064
19;visual;normal;0.134
19;visual;conflict;0.312
19;visual;normal;0.034
19;visual;normal;0.026
19;visual;normal;0
19;visual;normal;0.24
19;visual;conflict;0.23
19;visual;normal;0.258
19;visual;normal;0.092
19;visual;normal;0.172
19;visual;normal;0.106
19;visual;normal;0.186
19;visual;conflict;0.274
19;visual;normal;0.086
19;visual;normal;0.066
19;visual;conflict;0.356
19;visual;normal;0.034
19;visual;conflict;0.314
19;visual;normal;0.07
19;visual;normal;0
19;visual;normal;0.172
19;visual;conflict;0.238
19;visual;normal;0.196
19;visual;normal;0.02
19;visual;normal;0.256
19;visual;normal;0.042
19;visual;conflict;0.29
19;visual;normal;0.034
19;visual;normal;0.024
19;visual;normal;0.014
19;visual;normal;0.16
19;visual;normal;0.15
19;visual;conflict;0.264
19;visual;normal;0.174
19;visual;normal;0.044
19;visual;conflict;0.266
19;visual;normal;0.078
19;visual;conflict;0.19
19;visual;normal;0.002
19;visual;normal;0.114
19;visual;normal;0
19;visual;conflict;0.284
19;visual;normal;0.162
19;visual;normal;0
19;visual;normal;0.13
19;visual;normal;0.13
19;visual;conflict;0.244
19;visual;normal;0
19;visual;normal;0
19;visual;normal;0.036
19;visual;normal;0
19;visual;normal;0
19;visual;conflict;0.218
19;visual;normal;0.016
19;visual;normal;0
19;visual;conflict;0.176
19;visual;normal;0.01
19;visual;conflict;0.222
19;visual;normal;0
19;visual;normal;0.002
19;visual;normal;0
19;visual;conflict;0.148
19;visual;normal;0
19;visual;normal;0
19;visual;normal;0
19;visual;normal;0
19;visual;conflict;0.178
19;visual;normal;0.166
19;visual;normal;0
19;visual;normal;0
19;visual;normal;0
19;visual;normal;0
19;visual;conflict;0.228
19;visual;normal;0
19;visual;normal;0.23
19;visual;conflict;0.208
19;visual;normal;0
19;visual;conflict;0.21
19;visual;normal;0
19;visual;normal;0.124
19;visual;normal;0
19;visual;conflict;0.094
19;visual;normal;0.048
19;visual;normal;0.016
19;visual;normal;0
19;visual;normal;0.096
19;visual;conflict;0.174
19;visual;normal;0
19;visual;normal;0.088
19;visual;normal;0.1
19;visual;normal;0
19;visual;normal;0.068
19;visual;conflict;0.192
19;visual;normal;0.048
19;visual;normal;0
19;visual;conflict;0.116
19;visual;normal;0.094
19;visual;conflict;0.118
19;visual;normal;0.052
19;visual;normal;0
19;visual;normal;0
19;visual;conflict;0.144
19;visual;normal;0.024
19;visual;normal;0
19;visual;normal;0
19;visual;normal;0
19;visual;conflict;0.11
