subject;condition;congruency;RT
18;vibro;normal;0
18;vibro;normal;0
18;vibro;normal;0
18;vibro;conflict;0
18;vibro;normal;0
18;vibro;normal;0
18;vibro;normal;0.034
18;vibro;conflict;0
18;vibro;normal;0
18;vibro;conflict;0
18;visual;normal;0.12
18;visual;normal;0.078
18;visual;normal;0.136
18;visual;normal;0.09
18;visual;conflict;0.238
18;visual;normal;0.094
18;visual;normal;0.106
18;visual;normal;0.064
18;visual;normal;0.064
18;visual;normal;0.066
18;visual;conflict;0.212
18;visual;normal;0.072
18;visual;normal;0.014
18;visual;normal;0.094
18;visual;conflict;0.24
18;visual;normal;0.096
18;visual;normal;0.108
18;visual;conflict;0.232
18;visual;normal;0.064
18;visual;conflict;0.2
18;visual;normal;0.032
18;visual;normal;0.092
18;visual;normal;0.148
18;visual;normal;0.084
18;visual;conflict;0.23
18;visual;normal;0.14
18;visual;normal;0.132
18;visual;normal;0.12
18;visual;normal;0.11
18;visual;normal;0.068
18;visual;conflict;0.236
18;visual;normal;0.06
18;visual;normal;0.15
18;visual;normal;0.118
18;visual;conflict;0.23
18;visual;normal;0.118
18;visual;normal;0.098
18;visual;conflict;0.244
18;visual;normal;0.112
18;visual;conflict;0.19
18;visual;normal;0.092
18;visual;normal;0.082
18;visual;normal;0.072
18;visual;normal;0.084
18;visual;conflict;0.22
18;visual;normal;0.066
18;visual;normal;0.11
18;visual;normal;0.054
18;visual;normal;0.036
18;visual;normal;0.068
18;visual;conflict;0.172
18;visual;normal;0.014
18;visual;normal;0.026
18;visual;normal;0.018
18;visual;conflict;0.174
18;visual;normal;0.054
18;visual;normal;0.032
18;visual;conflict;0.246
18;visual;normal;0.034
18;visual;conflict;0.192
18;visual;normal;0.026
18;visual;normal;0.026
18;visual;normal;0.04
18;visual;normal;0
18;visual;conflict;0.142
18;visual;normal;0.032
18;visual;normal;0.01
18;visual;normal;0.044
18;visual;normal;0.014
18;visual;normal;0.026
18;visual;conflict;0.138
18;visual;normal;0.004
18;visual;normal;0
18;visual;normal;0.02
18;visual;conflict;0.166
18;visual;normal;0.044
18;visual;normal;0.046
18;visual;conflict;0.156
18;visual;normal;0.012
18;visual;conflict;0.16
18;visual;normal;0
18;visual;normal;0.026
18;visual;normal;0.028
18;visual;normal;0.008
18;visual;conflict;0.154
18;visual;normal;0
18;visual;normal;0.024
18;visual;normal;0.044
18;visual;normal;0.024
18;visual;normal;0
18;visual;conflict;0.16
18;visual;normal;0.028
18;visual;normal;0.03
18;visual;normal;0
18;visual;conflict;0.166
18;visual;normal;0.056
18;visual;normal;0.66
18;visual;conflict;0.112
18;visual;normal;0.058
18;visual;conflict;0.126
18;visual;normal;0.07
18;visual;normal;0.014
18;visual;normal;0.038
18;visual;normal;0.05
18;visual;conflict;0.176
18;visual;normal;0.086
18;visual;normal;0.042
18;visual;normal;0.034
18;visual;normal;0.012
18;visual;normal;0
18;visual;conflict;0.194
18;visual;normal;0.004
18;visual;normal;0
18;visual;normal;0.018
18;visual;conflict;0.164
18;visual;normal;0
18;visual;normal;0.11
18;visual;conflict;0.178
18;visual;normal;0.058
18;visual;conflict;0.182
18;visual;normal;0.06
18;visual;normal;0.06
18;visual;normal;0.108
18;visual;normal;0.05
18;visual;conflict;0.164
18;visual;normal;0.02
18;visual;normal;0.178
18;visual;normal;0.046
18;visual;normal;0.07
18;visual;normal;0
18;visual;conflict;0.218
18;visual;normal;0.094
18;visual;normal;0.118
18;visual;normal;0.066
18;visual;conflict;0.206
18;visual;normal;0.088
18;visual;normal;0.09
18;visual;conflict;0.158
18;visual;normal;0.07
18;visual;conflict;0.182
18;visual;normal;0.038
18;visual;normal;0.264
18;visual;normal;0.052
18;visual;normal;0.188
18;visual;conflict;0.234
18;visual;normal;0.088
18;visual;normal;0.1
18;visual;normal;0.08
18;visual;normal;0.058
18;visual;normal;0.094
18;visual;conflict;0.174
18;visual;normal;0.198
18;visual;normal;0.084
18;visual;normal;0
18;visual;conflict;0.2
18;visual;normal;0.056
18;visual;normal;0.08
18;visual;conflict;0.146
18;visual;normal;0.07
18;visual;conflict;0.172
18;visual;normal;0
18;visual;normal;0.062
18;visual;normal;0.086
18;visual;normal;0.078
18;visual;conflict;0.234
18;visual;normal;0.068
18;visual;normal;0.08
18;visual;normal;0.104
18;visual;normal;0.092
18;visual;normal;0.05
18;visual;conflict;0.228
18;visual;normal;0.106
18;visual;normal;0.03
18;visual;normal;0.122
18;visual;conflict;0.168
18;visual;normal;0.224
18;visual;normal;0.134
18;visual;conflict;0.25
18;visual;normal;0.004
18;visual;conflict;0.218
18;visual;normal;0.232
18;visual;normal;0.066
18;visual;normal;0.278
18;visual;normal;0.178
18;visual;conflict;0.212
18;visual;normal;0.124
18;visual;normal;0.114
18;visual;normal;0.172
18;visual;normal;0.22
18;visual;normal;0.21
18;visual;conflict;0.208
18;visual;normal;0.1
18;visual;normal;0.168
18;visual;normal;0.09
18;visual;conflict;0.28
18;visual;normal;0
18;visual;normal;0
18;visual;conflict;0.266
18;visual;normal;0.074
18;visual;conflict;0.22
18;visual;normal;0.18
18;visual;normal;0.06
18;visual;normal;0.172
18;visual;normal;0.028
18;visual;conflict;0.252
18;visual;normal;0.052
18;visual;normal;0.066
18;visual;normal;0
18;visual;normal;0
18;visual;normal;0.17
18;visual;conflict;0.192
18;visual;normal;0.036
18;visual;normal;0
18;visual;normal;0.062
18;visual;conflict;0.198
18;visual;normal;0.076
18;visual;normal;0.056
18;visual;conflict;0.212
18;visual;normal;0.046
18;visual;conflict;0.148
18;visual;normal;0.194
18;visual;normal;0.062
18;visual;normal;0.162
18;visual;normal;0.084
18;visual;conflict;0.188
18;visual;normal;0.122
18;visual;normal;0.034
18;visual;normal;0.046
18;visual;normal;0
18;visual;normal;0.038
18;visual;conflict;0.15
18;visual;normal;0.162
18;visual;normal;0
18;visual;normal;0.02
18;visual;conflict;0.254
18;visual;normal;0.032
18;visual;normal;0.046
18;visual;conflict;0.148
18;visual;normal;0
18;visual;conflict;0.206
18;visual;normal;0
18;visual;normal;0.076
18;visual;normal;0.176
18;visual;normal;0.056
18;visual;conflict;0.2
18;visual;normal;0
18;visual;normal;0.046
18;visual;normal;0.126
18;visual;normal;0.094
18;visual;normal;0.052
18;visual;conflict;0.22
18;visual;normal;0
18;visual;normal;0.064
18;visual;normal;0.032
18;visual;conflict;0.236
18;visual;normal;0.048
18;visual;normal;0.048
18;visual;conflict;0.296
18;visual;normal;0
18;visual;conflict;0.186
18;visual;normal;0
18;visual;normal;0.054
18;visual;normal;0
18;visual;normal;0
18;visual;conflict;0.136
18;visual;normal;0.148
18;visual;normal;0.038
18;visual;normal;0.062
18;visual;normal;0.006
18;visual;normal;0.13
18;visual;conflict;0.2
18;visual;normal;0
18;visual;normal;0.034
18;visual;normal;0.136
18;visual;conflict;0.182
18;visual;normal;0.16
18;visual;normal;0.05
18;visual;conflict;0.23
18;visual;normal;0
18;visual;conflict;0.188
18;visual;normal;0.166
18;visual;normal;0.046
18;visual;normal;0.102
18;visual;normal;0.002
18;visual;conflict;0.182
18;visual;normal;0.048
18;visual;normal;0.05
18;visual;normal;0.05
18;visual;normal;0.03
18;visual;normal;0
18;visual;conflict;0.078
18;visual;normal;0.068
18;visual;normal;0.002
18;visual;normal;0.058
18;visual;conflict;0.17
18;visual;normal;0.084
18;visual;normal;0.086
18;visual;conflict;0.164
18;visual;normal;0.054
18;visual;conflict;0.222
