subject;condition;congruency;RT
15;visual;normal;0.028
15;visual;normal;0.098
15;visual;conflict;0.444
15;visual;normal;0.166
15;visual;normal;0.046
15;visual;conflict;0.414
15;visual;normal;0.138
15;visual;normal;0.106
15;visual;normal;0.286
15;visual;normal;0.172
15;visual;normal;0.04
15;visual;conflict;0.412
15;visual;normal;0.2
15;visual;conflict;0.426
15;visual;normal;0.18
15;visual;normal;0
15;visual;normal;0.082
15;visual;conflict;0.43
15;visual;normal;0.074
15;visual;normal;0.164
15;visual;normal;0.154
15;visual;normal;0.166
15;visual;conflict;0.526
15;visual;normal;0.124
15;visual;normal;0.148
15;visual;conflict;0.506
15;visual;normal;0.104
15;visual;normal;0.164
15;visual;normal;0.242
15;visual;normal;0.208
15;visual;normal;0.166
15;visual;conflict;0.392
15;visual;normal;0.09
15;visual;conflict;0.404
15;visual;normal;0.048
15;visual;normal;0.216
15;visual;normal;0.128
15;visual;conflict;0.454
15;visual;normal;0.162
15;visual;normal;0.222
15;visual;normal;0.176
15;visual;normal;0.112
15;visual;conflict;0.628
15;visual;normal;0.192
15;visual;normal;0.206
15;visual;conflict;0.474
15;visual;normal;0.21
15;visual;normal;0.254
15;visual;normal;0.122
15;visual;normal;0.188
15;visual;normal;0.258
15;visual;conflict;0.426
15;visual;normal;0.182
15;visual;conflict;0.584
15;visual;normal;0.172
15;visual;normal;0.106
15;visual;normal;0.21
15;visual;conflict;0.468
15;visual;normal;0.178
15;visual;normal;0.178
15;visual;normal;0.146
15;visual;normal;0.08
15;visual;conflict;0.406
15;visual;normal;0.14
15;visual;normal;0.23
15;visual;conflict;0.432
15;visual;normal;0.186
15;visual;normal;0.132
15;visual;normal;0.178
15;visual;normal;0.166
15;visual;normal;0.126
15;visual;conflict;0.56
15;visual;normal;0.25
15;visual;conflict;0.442
15;visual;normal;0.19
15;visual;normal;0.13
15;visual;normal;0.086
15;visual;conflict;0.456
15;visual;normal;0
15;visual;normal;0.182
15;visual;normal;0.158
15;visual;normal;0.172
15;visual;conflict;0.44
