subject;condition;congruency;RT
12;vibro;conflict;0.154
12;vibro;normal;0.028
12;vibro;normal;0.004
12;vibro;conflict;0.152
12;vibro;normal;0
12;vibro;normal;0.064
12;vibro;normal;0.032
12;vibro;normal;0.156
12;vibro;normal;0
12;vibro;conflict;0.258
12;vibro;normal;0.004
12;vibro;conflict;0.274
12;vibro;normal;0.06
12;vibro;normal;0.106
12;vibro;normal;0.05
12;vibro;normal;0.088
12;vibro;conflict;0.198
12;vibro;normal;0.02
12;vibro;normal;0
12;vibro;normal;0.058
12;vibro;conflict;0.224
12;vibro;normal;0.08
12;vibro;normal;0.036
12;vibro;conflict;0.238
12;vibro;normal;0
12;vibro;normal;0
12;vibro;normal;0.042
12;vibro;normal;0.078
12;vibro;normal;0.112
12;vibro;conflict;0.182
12;vibro;normal;0.08
12;vibro;conflict;0.192
12;vibro;normal;0.072
12;vibro;normal;0
12;vibro;normal;0
12;vibro;normal;0.052
12;vibro;conflict;0.222
12;vibro;normal;0
12;vibro;normal;0.068
12;vibro;normal;0
12;vibro;conflict;0.258
12;vibro;normal;0.08
12;vibro;normal;0.116
12;vibro;conflict;0.284
12;vibro;normal;0
12;vibro;normal;0.086
12;vibro;normal;0.008
12;vibro;normal;0.022
12;vibro;normal;0.112
12;vibro;conflict;0.28
12;vibro;normal;0.19
12;vibro;conflict;0.316
12;vibro;normal;0
12;vibro;normal;0.128
12;vibro;normal;0.128
12;vibro;normal;0.252
12;vibro;conflict;0.232
12;vibro;normal;0
12;vibro;normal;0.1
12;vibro;normal;0.066
12;vibro;conflict;0.324
12;vibro;normal;0.046
12;vibro;normal;0.014
12;vibro;conflict;0.306
12;vibro;normal;0.094
12;vibro;normal;0.048
12;vibro;normal;0.062
12;vibro;normal;0.086
12;vibro;normal;0.064
12;vibro;conflict;0.254
12;vibro;normal;0.022
12;vibro;conflict;0.268
12;vibro;normal;0.146
12;vibro;normal;0.036
12;vibro;normal;0.066
12;vibro;normal;0.004
12;vibro;conflict;0.274
12;vibro;normal;0.074
12;vibro;normal;0
12;vibro;normal;0.098
12;vibro;conflict;0.244
12;vibro;normal;0.088
12;vibro;normal;0.068
12;vibro;conflict;0.19
12;vibro;normal;0.094
12;vibro;normal;0
12;vibro;normal;0.028
12;vibro;normal;0.062
12;vibro;normal;0.04
12;vibro;conflict;0.232
12;vibro;normal;0.076
12;vibro;conflict;0.288
12;vibro;normal;0.044
12;vibro;normal;0
12;vibro;normal;0.112
12;vibro;normal;0
12;vibro;conflict;0.194
12;vibro;normal;0.082
12;vibro;normal;0.06
12;vibro;normal;0.086
12;vibro;conflict;0.286
12;vibro;normal;0.084
12;vibro;normal;0.066
12;vibro;conflict;0.244
12;vibro;normal;0.102
12;vibro;normal;0.07
12;vibro;normal;0.046
12;vibro;normal;0
12;vibro;normal;0.006
12;vibro;conflict;0.262
12;vibro;normal;0.052
12;vibro;conflict;0.208
12;vibro;normal;0.02
12;vibro;normal;0.01
12;vibro;normal;0
12;vibro;normal;0.994
12;vibro;conflict;0.212
12;vibro;normal;0.08
12;vibro;normal;0.072
12;vibro;normal;0
12;vibro;conflict;0.218
12;vibro;normal;0.052
12;vibro;normal;0
12;vibro;conflict;0.254
12;vibro;normal;0.024
12;vibro;normal;0.028
12;vibro;normal;0.06
12;vibro;normal;0.072
12;vibro;normal;0
12;vibro;conflict;0.198
12;vibro;normal;0.01
12;vibro;conflict;0.19
12;vibro;normal;0
12;vibro;normal;0.078
12;vibro;normal;0.07
12;vibro;normal;0.08
12;vibro;conflict;0.228
12;vibro;normal;0.038
12;vibro;normal;0
12;vibro;normal;0.89
12;vibro;conflict;0.198
12;vibro;normal;0.042
12;vibro;normal;0.052
12;vibro;conflict;0.234
12;vibro;normal;0.022
12;vibro;normal;0.124
12;vibro;normal;0
12;vibro;normal;0.094
12;vibro;normal;0.084
12;vibro;conflict;0.262
12;vibro;normal;0.04
12;vibro;conflict;0.232
12;vibro;normal;0.02
12;vibro;normal;0.076
12;vibro;normal;0.056
12;vibro;normal;0.044
12;vibro;conflict;0.224
12;vibro;normal;0.182
12;vibro;normal;0
12;vibro;normal;0.07
12;vibro;conflict;0.214
12;vibro;normal;0.052
12;vibro;normal;0.086
12;vibro;conflict;0.208
12;vibro;normal;0.03
12;vibro;normal;0.088
12;vibro;normal;0.1
12;vibro;normal;0.07
12;vibro;normal;0.046
12;vibro;conflict;0.228
12;vibro;normal;0.06
12;vibro;conflict;0.184
12;vibro;normal;0.018
12;vibro;normal;0.118
12;vibro;normal;0.05
12;vibro;normal;0
12;vibro;conflict;0.212
12;vibro;normal;0.054
12;vibro;normal;0
12;vibro;normal;0.068
12;vibro;conflict;0.236
12;vibro;normal;0.07
12;vibro;normal;0.038
12;vibro;conflict;0.228
12;vibro;normal;0.028
12;vibro;normal;0.03
12;vibro;normal;0.098
12;vibro;normal;0.1
12;vibro;normal;0.076
12;vibro;conflict;0.246
12;vibro;normal;0
12;vibro;conflict;0.216
12;vibro;normal;0.026
12;vibro;normal;0.048
12;vibro;normal;0.016
12;vibro;normal;0.018
12;vibro;conflict;0.162
12;vibro;normal;0
12;vibro;normal;0.008
12;vibro;normal;0
12;vibro;conflict;0.222
12;vibro;normal;0.068
12;vibro;normal;0
12;vibro;conflict;0.208
12;vibro;normal;0
12;vibro;normal;0.028
12;vibro;normal;0.028
12;vibro;normal;0
12;vibro;normal;0.008
12;vibro;conflict;0.22
12;vibro;normal;0.948
12;vibro;conflict;0.166
12;vibro;normal;0.022
12;vibro;normal;0.036
12;vibro;normal;0.012
12;vibro;normal;0.036
12;vibro;conflict;0.158
12;vibro;normal;0.06
12;vibro;normal;0.016
12;vibro;normal;0.016
12;vibro;conflict;0.176
12;vibro;normal;0.042
12;vibro;normal;0.064
12;vibro;conflict;0.178
12;visual;normal;0.194
12;visual;normal;0.198
12;visual;conflict;0.364
12;visual;normal;0.198
12;visual;normal;0.188
12;visual;normal;0.19
12;visual;conflict;0.594
12;visual;normal;0.194
12;visual;normal;0.194
12;visual;normal;0.152
12;visual;normal;0.23
12;visual;conflict;0.534
12;visual;normal;0.212
12;visual;normal;0.166
12;visual;normal;0.202
12;visual;normal;0.024
12;visual;normal;0.092
12;visual;conflict;0.418
12;visual;normal;0.162
12;visual;conflict;0.396
12;visual;normal;0.12
12;visual;normal;0.188
12;visual;conflict;0.368
12;visual;normal;0.224
12;visual;normal;0.126
12;visual;normal;0.014
12;visual;conflict;0.428
12;visual;normal;0.158
12;visual;normal;0.118
12;visual;normal;0.152
12;visual;normal;0.13
12;visual;conflict;0.368
12;visual;normal;0.2
12;visual;normal;0.012
12;visual;normal;0
12;visual;normal;0.148
12;visual;normal;0.162
12;visual;conflict;0.276
12;visual;normal;0.106
12;visual;conflict;0.332
12;visual;normal;0
12;visual;normal;0
12;visual;conflict;0.414
12;visual;normal;0
12;visual;normal;0.016
12;visual;normal;0.172
12;visual;conflict;0.454
12;visual;normal;0.028
12;visual;normal;0.042
12;visual;normal;0
12;visual;normal;0.01
12;visual;conflict;0.55
12;visual;normal;0.168
12;visual;normal;0.172
12;visual;normal;0.194
12;visual;normal;0.174
12;visual;normal;0.164
12;visual;conflict;0.444
12;visual;normal;0.1
12;visual;conflict;0.378
12;visual;normal;0.09
12;visual;normal;0.102
12;visual;conflict;0.338
12;visual;normal;0
12;visual;normal;0.14
12;visual;normal;0.03
12;visual;conflict;0.386
12;visual;normal;0.064
12;visual;normal;0.134
12;visual;normal;0.168
12;visual;normal;0
12;visual;conflict;0.25
12;visual;normal;0
12;visual;normal;0
12;visual;normal;0
12;visual;normal;0.096
12;visual;normal;0
12;visual;conflict;0.322
12;visual;normal;0
12;visual;conflict;0.258
12;visual;normal;0
12;visual;normal;0.114
12;visual;conflict;0.272
12;visual;normal;0.14
12;visual;normal;0.062
12;visual;normal;0.074
12;visual;conflict;0.322
12;visual;normal;0
12;visual;normal;0.124
12;visual;normal;0.044
12;visual;normal;0.148
12;visual;conflict;0.284
12;visual;normal;0.128
12;visual;normal;0
12;visual;normal;0
12;visual;normal;0.142
12;visual;normal;0.1
12;visual;conflict;0.324
12;visual;normal;0.046
12;visual;conflict;0.216
12;visual;normal;0.132
12;visual;normal;0.11
12;visual;conflict;0.268
12;visual;normal;0
12;visual;normal;0.138
12;visual;normal;0.004
12;visual;conflict;0.25
12;visual;normal;0
12;visual;normal;0.142
12;visual;normal;0.042
12;visual;normal;0.144
12;visual;conflict;0.302
12;visual;normal;0.102
12;visual;normal;0.068
12;visual;normal;0.08
12;visual;normal;0
12;visual;normal;0.084
12;visual;conflict;0.286
12;visual;normal;0
12;visual;conflict;0.276
12;visual;normal;0.078
12;visual;normal;0
12;visual;conflict;0.214
12;visual;normal;0
12;visual;normal;0.004
12;visual;normal;0.05
12;visual;conflict;0.228
12;visual;normal;0
12;visual;normal;0
12;visual;normal;0.068
12;visual;normal;0.096
12;visual;conflict;0.236
12;visual;normal;0.024
12;visual;normal;0.014
12;visual;normal;0
12;visual;normal;0.04
12;visual;normal;0
12;visual;conflict;0.22
12;visual;normal;0.052
12;visual;conflict;0.286
12;visual;normal;0.066
12;visual;normal;0
12;visual;conflict;0.226
12;visual;normal;0.002
12;visual;normal;0.048
12;visual;normal;0.004
12;visual;conflict;0.196
12;visual;normal;0.03
12;visual;normal;0.032
12;visual;normal;0
12;visual;normal;0.124
12;visual;conflict;0.178
12;visual;normal;0.014
12;visual;normal;0
12;visual;normal;0.004
12;visual;normal;0.084
12;visual;normal;0.072
12;visual;conflict;0.23
12;visual;normal;0
12;visual;conflict;0.268
12;visual;normal;0.02
12;visual;normal;0.012
12;visual;conflict;0.238
12;visual;normal;0.026
12;visual;normal;0.036
12;visual;normal;0.016
12;visual;conflict;0.32
12;visual;normal;0.086
12;visual;normal;0.164
12;visual;normal;0.098
12;visual;normal;0.146
12;visual;conflict;0.302
12;visual;normal;0.17
12;visual;normal;0.07
12;visual;normal;0.128
12;visual;normal;0.04
12;visual;normal;0.108
12;visual;conflict;0.276
12;visual;normal;0.076
12;visual;conflict;0.356
12;visual;normal;0.134
12;visual;normal;0.1
12;visual;conflict;0.214
12;visual;normal;0.116
12;visual;normal;0.116
12;visual;normal;0.148
12;visual;conflict;0.286
12;visual;normal;0.11
12;visual;normal;0.11
12;visual;normal;0.022
12;visual;normal;0.058
12;visual;conflict;0.26
12;visual;normal;0.026
12;visual;normal;0.038
12;visual;normal;0.106
12;visual;normal;0.108
12;visual;normal;0.018
12;visual;conflict;0.276
12;visual;normal;0.076
12;visual;conflict;0.244
12;visual;normal;0.122
12;visual;normal;0.036
12;visual;conflict;0.226
12;visual;normal;0.116
12;visual;normal;0
12;visual;normal;0.052
12;visual;conflict;0.252
12;visual;normal;0
12;visual;normal;0.03
12;visual;normal;0.056
12;visual;normal;0.078
12;visual;conflict;0.236
12;visual;normal;0.07
12;visual;normal;0.026
12;visual;normal;0.006
12;visual;normal;0.072
12;visual;normal;0.052
12;visual;conflict;0.3
12;visual;normal;0.122
12;visual;conflict;0.234
12;visual;normal;0.066
12;visual;normal;0.08
12;visual;conflict;0.306
12;visual;normal;0.126
12;visual;normal;0.06
12;visual;normal;0.128
12;visual;conflict;0.298
12;visual;normal;0
12;visual;normal;0.02
12;visual;normal;0.078
12;visual;normal;0.012
12;visual;conflict;0.248
12;visual;normal;0.068
12;visual;normal;0.116
12;visual;normal;0.14
12;visual;normal;0.084
12;visual;normal;0.096
12;visual;conflict;0.256
12;visual;normal;0.066
12;visual;conflict;0.278
12;visual;normal;0.112
12;visual;normal;0.058
12;visual;conflict;0.216
12;visual;normal;0.036
12;visual;normal;0.106
12;visual;normal;0.04
12;visual;conflict;0.264
12;visual;normal;0.088
12;visual;normal;0.11
12;visual;normal;0.134
12;visual;normal;0.09
12;visual;conflict;0.304
12;visual;normal;0
12;visual;normal;0.038
12;visual;normal;0.028
12;visual;normal;0.04
12;visual;normal;0.14
12;visual;conflict;0.222
12;visual;normal;0.088
12;visual;conflict;0.28
12;visual;normal;0.182
12;visual;normal;0.07
12;visual;conflict;0.272
12;visual;normal;0.15
12;visual;normal;0.084
12;visual;normal;0.086
12;visual;conflict;0.232
12;visual;normal;0.064
12;visual;normal;0.044
12;visual;normal;0.056
12;visual;normal;0
12;visual;conflict;0.15
12;visual;normal;0.026
12;visual;normal;0.062
12;visual;normal;0.094
12;visual;normal;0.028
12;visual;normal;0.098
12;visual;conflict;0.276
12;visual;normal;0.078
12;visual;conflict;0.246
12;visual;normal;0.036
12;visual;normal;0.024
12;visual;conflict;0.25
12;visual;normal;0.048
12;visual;normal;0.062
12;visual;normal;0.086
12;visual;conflict;0.266
12;visual;normal;0.088
12;visual;normal;0.088
12;visual;normal;0.044
12;visual;normal;0.058
12;visual;conflict;0.248
12;visual;normal;0.094
12;visual;normal;0.116
12;visual;normal;0.028
12;visual;normal;0.096
12;visual;normal;0.096
12;visual;conflict;0.224
12;visual;normal;0.022
12;visual;conflict;0.28
