subject;condition;congruency;RT
20;vibro;normal;0.094
20;vibro;normal;0.108
20;vibro;conflict;0.43
20;vibro;normal;0.1
20;vibro;conflict;0.436
20;vibro;normal;0.046
20;vibro;normal;0.092
20;vibro;conflict;0.306
20;vibro;normal;0.04
20;vibro;normal;0.04
20;vibro;normal;0.052
20;vibro;normal;0.066
20;vibro;normal;0.044
20;vibro;conflict;0.314
20;vibro;normal;0.072
20;vibro;normal;0.028
20;vibro;normal;0.052
20;vibro;normal;0.084
20;vibro;conflict;0.3
20;vibro;normal;0.088
20;vibro;normal;0.056
20;vibro;normal;0.08
20;vibro;conflict;0.26
20;vibro;normal;0.104
20;vibro;conflict;0.408
20;vibro;normal;0.084
20;vibro;normal;0
20;vibro;conflict;0.266
20;vibro;normal;0.078
20;vibro;normal;0.07
20;vibro;normal;0.102
20;vibro;normal;0.106
20;vibro;normal;0.118
20;vibro;conflict;0.43
20;vibro;normal;0.076
20;vibro;normal;0.076
20;vibro;normal;0.056
20;vibro;normal;0.092
20;vibro;conflict;0.294
20;vibro;normal;0.058
20;vibro;normal;0.04
20;vibro;normal;0.084
20;vibro;conflict;0.366
20;vibro;normal;0.042
20;vibro;conflict;0.302
20;vibro;normal;0.076
20;vibro;normal;0.08
20;vibro;conflict;0.306
20;vibro;normal;0.05
20;vibro;normal;0.082
20;vibro;normal;0.064
20;vibro;normal;0.042
20;vibro;normal;0.078
20;vibro;conflict;0.268
20;vibro;normal;0.046
20;vibro;normal;0.06
20;vibro;normal;0.072
20;vibro;normal;0.05
20;vibro;conflict;0.242
20;vibro;normal;0.076
20;vibro;normal;0.076
20;vibro;normal;0.066
20;vibro;conflict;0.314
20;vibro;normal;0.104
20;vibro;conflict;0.294
20;vibro;normal;0.084
20;vibro;normal;0.084
20;vibro;conflict;0.298
20;vibro;normal;0.098
20;vibro;normal;0.076
20;vibro;normal;0.09
20;vibro;normal;0.058
20;vibro;normal;0.066
20;vibro;conflict;0.394
20;vibro;normal;0.096
20;vibro;normal;0.12
20;vibro;normal;0.098
20;vibro;normal;0.088
20;vibro;conflict;0.336
20;vibro;normal;0.08
20;vibro;normal;0.126
20;vibro;normal;0.116
20;vibro;conflict;0.308
20;vibro;normal;0.076
20;vibro;conflict;0.222
20;vibro;normal;0.112
20;vibro;normal;0.09
20;vibro;conflict;0.37
20;vibro;normal;0.07
20;vibro;normal;0.094
20;vibro;normal;0.06
20;vibro;normal;0.062
20;vibro;normal;0.108
20;vibro;conflict;0.288
20;vibro;normal;0.088
20;vibro;normal;0.09
20;vibro;normal;0.104
20;vibro;normal;0.08
20;vibro;conflict;0.318
20;vibro;normal;0.096
20;vibro;normal;0.088
20;vibro;normal;0.132
20;vibro;conflict;0.322
20;vibro;normal;0.124
20;vibro;conflict;0.326
20;vibro;normal;0.116
20;vibro;normal;0.106
20;vibro;conflict;0.296
20;vibro;normal;0.13
20;vibro;normal;0.122
20;vibro;normal;0.1
20;vibro;normal;0.114
20;vibro;normal;0.09
20;vibro;conflict;0.406
20;vibro;normal;0.126
20;vibro;normal;0.106
20;vibro;normal;0.13
20;vibro;normal;0.132
20;vibro;conflict;0.4
20;vibro;normal;0.088
20;vibro;normal;0.114
20;vibro;normal;0.07
20;vibro;conflict;0.406
20;vibro;normal;0.15
20;vibro;conflict;0.374
20;vibro;normal;0.152
20;vibro;normal;0.144
20;vibro;conflict;0.356
20;vibro;normal;0.134
20;vibro;normal;0.08
20;vibro;normal;0.102
20;vibro;normal;0.138
20;vibro;normal;0.106
20;vibro;conflict;0.364
20;vibro;normal;0.092
20;vibro;normal;0.11
20;vibro;normal;0.144
20;vibro;normal;0.112
20;vibro;conflict;0.304
20;vibro;normal;0.116
20;vibro;normal;0.094
20;vibro;normal;0.096
20;vibro;conflict;0.324
20;vibro;normal;0.086
20;vibro;conflict;0.324
20;vibro;normal;0.09
20;vibro;normal;0.146
20;vibro;conflict;0.35
20;vibro;normal;0.14
20;vibro;normal;0.128
20;vibro;normal;0.108
20;vibro;normal;0.122
20;vibro;normal;0.12
20;vibro;conflict;0.258
20;vibro;normal;0.092
20;vibro;normal;0.104
20;vibro;normal;0.106
20;vibro;normal;0.096
20;vibro;conflict;0.274
20;vibro;normal;0.12
20;vibro;normal;0.09
20;vibro;normal;0.068
20;vibro;conflict;0.282
20;vibro;normal;0.06
20;vibro;conflict;0.294
20;vibro;normal;0.084
20;vibro;normal;0.084
20;vibro;conflict;0.286
20;vibro;normal;0.11
20;vibro;normal;0.056
20;vibro;normal;0.09
20;vibro;normal;0.094
20;vibro;normal;0.062
20;vibro;conflict;0.342
20;vibro;normal;0.04
20;vibro;normal;0.064
20;vibro;normal;0.056
20;vibro;normal;0.056
20;vibro;conflict;0.304
20;vibro;normal;0.036
20;vibro;normal;0.036
20;vibro;normal;0.06
20;vibro;conflict;0.264
20;vibro;normal;0.042
20;vibro;conflict;0.244
20;vibro;normal;0.056
20;vibro;normal;0.044
20;vibro;conflict;0.236
20;vibro;normal;0.002
20;vibro;normal;0.072
20;vibro;normal;0.04
20;vibro;normal;0.018
20;vibro;normal;0.01
20;vibro;conflict;0.288
20;vibro;normal;0.012
20;vibro;normal;0.024
20;vibro;normal;0.014
20;vibro;normal;0.014
20;vibro;conflict;0.24
20;vibro;normal;0.052
20;vibro;normal;0.042
20;vibro;normal;0.044
20;vibro;conflict;0.236
20;vibro;normal;0.046
20;vibro;conflict;0.248
20;vibro;normal;0.038
20;vibro;normal;0.04
20;vibro;conflict;0.252
20;vibro;normal;0.04
20;vibro;normal;0.032
20;vibro;normal;0.056
20;vibro;normal;0.046
20;vibro;normal;0.026
20;vibro;conflict;0.216
20;vibro;normal;0.07
20;vibro;normal;0.05
20;vibro;normal;0.052
20;vibro;normal;0.076
20;vibro;conflict;0.234
20;vibro;normal;0.056
20;vibro;normal;0.048
20;vibro;normal;0.058
20;vibro;conflict;0.228
20;visual;normal;0.14
20;visual;normal;0.142
20;visual;normal;0.066
20;visual;normal;0.046
20;visual;normal;0.114
20;visual;conflict;0.396
20;visual;normal;0.04
20;visual;normal;0.076
20;visual;normal;0.054
20;visual;conflict;0.434
20;visual;normal;0.068
20;visual;conflict;0.358
20;visual;normal;0.094
20;visual;normal;0.094
20;visual;conflict;0.376
20;visual;normal;0.02
20;visual;normal;0.076
20;visual;normal;0.034
20;visual;normal;0.012
20;visual;conflict;0.35
20;visual;normal;0.018
20;visual;normal;0.018
20;visual;normal;0
20;visual;normal;0.022
20;visual;normal;0.068
20;visual;conflict;0.36
20;visual;normal;0.028
20;visual;normal;0.006
20;visual;normal;0.05
20;visual;conflict;0.288
20;visual;normal;0.044
20;visual;conflict;0.236
20;visual;normal;0.082
20;visual;normal;0.026
20;visual;conflict;0.33
20;visual;normal;0.052
20;visual;normal;0
20;visual;normal;0.012
20;visual;normal;0.09
20;visual;conflict;0.304
20;visual;normal;0.06
20;visual;normal;0.062
20;visual;normal;0.094
20;visual;normal;0.032
20;visual;normal;0.11
20;visual;conflict;0.348
20;visual;normal;0.116
20;visual;normal;0.106
20;visual;normal;0.142
20;visual;conflict;0.254
20;visual;normal;0.02
20;visual;conflict;0.346
20;visual;normal;0.08
20;visual;normal;0.092
20;visual;conflict;0.386
20;visual;normal;0.062
20;visual;normal;0.064
20;visual;normal;0.066
20;visual;normal;0.022
20;visual;conflict;0.326
20;visual;normal;0.058
20;visual;normal;0.048
20;visual;normal;0.074
20;visual;normal;0.074
20;visual;normal;0.098
20;visual;conflict;0.234
20;visual;normal;0.054
20;visual;normal;0.07
20;visual;normal;0.082
20;visual;conflict;0.386
20;visual;normal;0.064
20;visual;conflict;0.322
20;visual;normal;0.11
20;visual;normal;0.11
20;visual;conflict;0.394
20;visual;normal;0.07
20;visual;normal;0.09
20;visual;normal;0.052
20;visual;normal;0.108
20;visual;conflict;0.31
20;visual;normal;0.1
20;visual;normal;0.136
20;visual;normal;0.104
20;visual;normal;0.104
20;visual;normal;0.084
20;visual;conflict;0.478
20;visual;normal;0.122
20;visual;normal;0.112
20;visual;normal;0.102
20;visual;conflict;0.338
20;visual;normal;0.116
20;visual;conflict;0.442
20;visual;normal;0.12
20;visual;normal;0.054
20;visual;conflict;0.356
20;visual;normal;0.114
20;visual;normal;0.104
20;visual;normal;0.094
20;visual;normal;0.118
20;visual;conflict;0.354
20;visual;normal;0.158
20;visual;normal;0.114
20;visual;normal;0.106
20;visual;normal;0.12
20;visual;normal;0.108
20;visual;conflict;0.38
20;visual;normal;0.068
20;visual;normal;0.092
20;visual;normal;0.116
20;visual;conflict;0.374
20;visual;normal;0.084
20;visual;conflict;0.388
20;visual;normal;0.076
20;visual;normal;0.09
20;visual;conflict;0.392
20;visual;normal;0.094
20;visual;normal;0.092
20;visual;normal;0.064
20;visual;normal;0.032
20;visual;conflict;0.346
20;visual;normal;0.066
20;visual;normal;0.056
20;visual;normal;0.024
20;visual;normal;0.05
20;visual;normal;0.008
20;visual;conflict;0.276
20;visual;normal;0.042
20;visual;normal;0
20;visual;normal;0.024
20;visual;conflict;0.326
20;visual;normal;0.05
20;visual;conflict;0.296
20;visual;normal;0
20;visual;normal;0.042
20;visual;conflict;0.278
20;visual;normal;0.024
20;visual;normal;0.08
20;visual;normal;0.094
20;visual;normal;0.074
20;visual;conflict;0.274
20;visual;normal;0.054
20;visual;normal;0.066
20;visual;normal;0.046
20;visual;normal;0.08
20;visual;normal;0.036
20;visual;conflict;0.284
20;visual;normal;0.064
20;visual;normal;0.064
20;visual;normal;0.066
20;visual;conflict;0.282
20;visual;normal;0.068
20;visual;conflict;0.35
20;visual;normal;0.05
20;visual;normal;0.04
20;visual;conflict;0.332
20;visual;normal;0.122
20;visual;normal;0.09
20;visual;normal;0.046
20;visual;normal;0.07
20;visual;conflict;0.318
20;visual;normal;0.084
20;visual;normal;0.042
20;visual;normal;0
20;visual;normal;0.066
20;visual;normal;0.08
20;visual;conflict;0.36
20;visual;normal;0.072
20;visual;normal;0.084
20;visual;normal;0.096
20;visual;conflict;0.322
20;visual;normal;0.066
20;visual;conflict;0.3
20;visual;normal;0.036
20;visual;normal;0.082
20;visual;conflict;0.294
20;visual;normal;0.062
20;visual;normal;0.108
20;visual;normal;0.054
20;visual;normal;0.122
20;visual;conflict;0.3
20;visual;normal;0.092
20;visual;normal;0.092
20;visual;normal;0.062
20;visual;normal;0.086
20;visual;normal;0.088
20;visual;conflict;0.388
20;visual;normal;0.034
20;visual;normal;0.08
20;visual;normal;0.116
20;visual;conflict;0.45
20;visual;normal;0.106
20;visual;conflict;0.298
20;visual;normal;0.108
20;visual;normal;0.122
20;visual;conflict;0.314
20;visual;normal;0.138
20;visual;normal;0.106
20;visual;normal;0.106
20;visual;normal;0.074
20;visual;conflict;0.32
20;visual;normal;0.104
20;visual;normal;0.116
20;visual;normal;0.074
20;visual;normal;0.11
20;visual;normal;0.154
20;visual;conflict;0.29
20;visual;normal;0.124
20;visual;normal;0.08
20;visual;normal;0.116
20;visual;conflict;0.306
20;visual;normal;0.13
20;visual;conflict;0.288
20;visual;normal;0.088
20;visual;normal;0.112
20;visual;conflict;0.282
20;visual;normal;0.094
20;visual;normal;0.094
20;visual;normal;0.096
20;visual;normal;0.098
20;visual;conflict;0.366
20;visual;normal;0.122
20;visual;normal;0.148
20;visual;normal;0.114
20;visual;normal;0.106
20;visual;normal;0.118
20;visual;conflict;0.254
20;visual;normal;0.074
20;visual;normal;0.146
20;visual;normal;0.09
20;visual;conflict;0.32
20;visual;normal;0.106
20;visual;conflict;0.396
20;visual;normal;0.118
20;visual;normal;0.144
20;visual;conflict;0.378
20;visual;normal;0.124
20;visual;normal;0.114
20;visual;normal;0.116
20;visual;normal;0.06
20;visual;conflict;0.342
20;visual;normal;0.084
20;visual;normal;0.076
20;visual;normal;0.078
20;visual;normal;0.078
20;visual;normal;0.068
20;visual;conflict;0.374
20;visual;normal;0.062
20;visual;normal;0.108
20;visual;normal;0.086
20;visual;conflict;0.39
20;visual;normal;0.068
20;visual;conflict;0.28
20;visual;normal;0.07
20;visual;normal;0.06
20;visual;conflict;0.286
20;visual;normal;0.04
20;visual;normal;0.076
20;visual;normal;0.044
20;visual;normal;0.056
20;visual;conflict;0.372
20;visual;normal;0.072
20;visual;normal;0.084
20;visual;normal;0.062
20;visual;normal;0.076
20;visual;normal;0.044
20;visual;conflict;0.404
20;visual;normal;0.08
20;visual;normal;0.072
20;visual;normal;0.084
20;visual;conflict;0.32
20;visual;normal;0.084
20;visual;conflict;0.344
20;visual;normal;0.088
20;visual;normal;0.096
20;visual;conflict;0.27
20;visual;normal;0.082
20;visual;normal;0.04
20;visual;normal;0.084
20;visual;normal;0.11
20;visual;conflict;0.412
20;visual;normal;0.134
20;visual;normal;0.102
20;visual;normal;0.128
20;visual;normal;0.094
20;visual;normal;0.096
20;visual;conflict;0.266
20;visual;normal;0.1
20;visual;normal;0.088
20;visual;normal;0.114
20;visual;conflict;0.294
20;visual;normal;0.104
20;visual;conflict;0.284
20;visual;normal;0.098
20;visual;normal;0.12
20;visual;conflict;0.344
20;visual;normal;0.09
20;visual;normal;0.104
20;visual;normal;0.094
20;visual;normal;0.104
20;visual;conflict;0.296
