subject;condition;congruency;RT
4;vibro;conflict;0.366
4;vibro;normal;0
4;vibro;normal;0.01
4;vibro;normal;0
4;vibro;normal;0.09
4;vibro;normal;0.114
4;vibro;conflict;0.34
4;vibro;normal;0
4;vibro;normal;0.028
4;vibro;normal;0
4;vibro;normal;0
4;vibro;conflict;0.322
4;vibro;normal;0
4;vibro;normal;0.078
4;vibro;conflict;0.34
4;vibro;normal;0.092
4;vibro;conflict;0.328
4;vibro;normal;0.094
4;vibro;normal;0.094
4;vibro;normal;0.14
4;vibro;conflict;0.332
4;vibro;normal;0.11
4;vibro;normal;0.146
4;vibro;normal;0.09
4;vibro;normal;0.034
4;vibro;normal;0
4;vibro;conflict;0.35
4;vibro;normal;0.128
4;vibro;normal;0.072
4;vibro;normal;0.098
4;vibro;normal;0.118
4;vibro;conflict;0.366
4;vibro;normal;0
4;vibro;normal;0.078
4;vibro;conflict;0.314
4;vibro;normal;0.08
4;vibro;conflict;0.304
4;vibro;normal;0.094
4;vibro;normal;0.084
4;vibro;normal;0.074
4;vibro;conflict;0.354
4;vibro;normal;0
4;vibro;normal;0.088
4;vibro;normal;0.1
4;vibro;normal;0
4;vibro;normal;0.082
4;vibro;conflict;0.328
4;vibro;normal;0
4;vibro;normal;0.116
4;vibro;normal;0
4;vibro;normal;0.12
4;vibro;conflict;0.288
4;vibro;normal;0.054
4;vibro;normal;0.088
4;vibro;conflict;0.358
4;vibro;normal;0.058
4;vibro;conflict;0.326
4;vibro;normal;0.062
4;vibro;normal;0.118
4;vibro;normal;0.054
4;vibro;conflict;0.332
4;vibro;normal;0
4;vibro;normal;0
4;vibro;normal;0.102
4;vibro;normal;0.07
4;vibro;normal;0
4;vibro;conflict;0.316
4;vibro;normal;0.074
4;vibro;normal;0.084
4;vibro;normal;0
4;vibro;normal;0
4;vibro;conflict;0.332
4;vibro;normal;0.088
4;vibro;normal;0.08
4;vibro;conflict;0.304
4;vibro;normal;0.116
4;vibro;conflict;0.372
4;vibro;normal;0.106
4;vibro;normal;0.062
4;vibro;normal;0.074
4;vibro;conflict;0.278
4;vibro;normal;0.066
4;vibro;normal;0.09
4;vibro;normal;0.058
4;vibro;normal;0
4;vibro;normal;0
4;vibro;conflict;0.418
4;vibro;normal;0
4;vibro;normal;0.04
4;vibro;normal;0.132
4;vibro;normal;0.032
4;vibro;conflict;0.346
4;vibro;normal;0.034
4;vibro;normal;0.124
4;vibro;conflict;0.36
4;vibro;normal;0.104
4;vibro;conflict;0.306
4;vibro;normal;0.128
4;vibro;normal;0
4;vibro;normal;0.12
4;vibro;conflict;0.344
4;vibro;normal;0
4;vibro;normal;0.124
4;vibro;normal;0.058
4;vibro;normal;0.07
4;vibro;normal;0.104
4;vibro;conflict;0.284
4;vibro;normal;0.05
4;vibro;normal;0.106
4;vibro;normal;0.042
4;vibro;normal;0
4;vibro;conflict;0.346
4;vibro;normal;0.088
4;vibro;normal;0.046
4;vibro;conflict;0.316
4;vibro;normal;0.07
4;vibro;conflict;0.306
4;vibro;normal;0.096
4;vibro;normal;0
4;vibro;normal;0.076
4;vibro;conflict;0.344
4;vibro;normal;0.088
4;vibro;normal;0.11
4;vibro;normal;0.056
4;vibro;normal;0.092
4;vibro;normal;0
4;vibro;conflict;0.35
4;vibro;normal;0.062
4;vibro;normal;0.052
4;vibro;normal;0.142
4;vibro;normal;0.02
4;vibro;conflict;0.3
4;vibro;normal;0.01
4;vibro;normal;0
4;vibro;conflict;0.348
4;vibro;normal;0.114
4;vibro;conflict;0.318
4;vibro;normal;0.084
4;vibro;normal;0.128
4;vibro;normal;0
4;vibro;conflict;0.242
4;vibro;normal;0
4;vibro;normal;0.09
4;vibro;normal;0
4;vibro;normal;0.114
4;vibro;normal;0
4;vibro;conflict;0.36
4;vibro;normal;0.072
4;vibro;normal;0
4;vibro;normal;0
4;vibro;normal;0.108
4;vibro;conflict;0.31
4;vibro;normal;0.044
4;vibro;normal;0
4;vibro;conflict;0.326
4;vibro;normal;0.126
4;vibro;conflict;0.316
4;vibro;normal;0
4;vibro;normal;0
4;vibro;normal;0.108
4;vibro;conflict;0.308
4;vibro;normal;0.044
4;vibro;normal;0.1
4;vibro;normal;0.102
4;vibro;normal;0.092
4;vibro;normal;0.126
4;vibro;conflict;0.338
4;vibro;normal;0.048
4;vibro;normal;0
4;vibro;normal;0.13
4;vibro;normal;0
4;vibro;conflict;0.344
4;vibro;normal;0
4;vibro;normal;0
4;vibro;conflict;0.278
4;vibro;normal;0.092
4;vibro;conflict;0.326
4;vibro;normal;0.104
4;vibro;normal;0
4;vibro;normal;0.128
4;vibro;conflict;0.31
4;vibro;normal;0.096
4;vibro;normal;0
4;vibro;normal;0.034
4;vibro;normal;0.068
4;vibro;normal;0.09
4;vibro;conflict;0.294
4;visual;normal;0.148
4;visual;normal;0.026
4;visual;conflict;0.42
4;visual;normal;0
4;visual;normal;0
4;visual;normal;0.154
4;visual;normal;0
4;visual;normal;0.1
4;visual;conflict;0.414
4;visual;normal;0.068
4;visual;conflict;0.392
4;visual;normal;0.114
4;visual;normal;0
4;visual;normal;0
4;visual;conflict;0.306
4;visual;normal;0
4;visual;normal;0
4;visual;normal;0
4;visual;normal;0
4;visual;conflict;0.358
4;visual;normal;0.078
4;visual;normal;0.158
4;visual;conflict;0.35
4;visual;normal;0.07
4;visual;normal;0.106
4;visual;normal;0.008
4;visual;normal;0
4;visual;normal;0.096
4;visual;conflict;0.346
4;visual;normal;0.056
4;visual;conflict;0.29
4;visual;normal;0.104
4;visual;normal;0.15
4;visual;normal;0
4;visual;conflict;0.284
4;visual;normal;0
4;visual;normal;0.006
4;visual;normal;0.006
4;visual;normal;0.13
4;visual;conflict;0.344
4;visual;normal;0.112
4;visual;normal;0.146
4;visual;conflict;0.37
4;visual;normal;0.114
4;visual;normal;0.116
4;visual;normal;0
4;visual;normal;0
4;visual;normal;0.198
4;visual;conflict;0.332
4;visual;normal;0
4;visual;conflict;0.356
4;visual;normal;0
4;visual;normal;0.012
4;visual;normal;0.112
4;visual;conflict;0.304
4;visual;normal;0
4;visual;normal;0
4;visual;normal;0.116
4;visual;normal;0.162
4;visual;conflict;0.31
4;visual;normal;0
4;visual;normal;0.156
4;visual;conflict;0.322
4;visual;normal;0.088
4;visual;normal;0
4;visual;normal;0.136
4;visual;normal;0.148
4;visual;normal;0
4;visual;conflict;0.328
4;visual;normal;0.152
4;visual;conflict;0.286
4;visual;normal;0.086
4;visual;normal;0
4;visual;normal;0.052
4;visual;conflict;0.312
4;visual;normal;0.046
4;visual;normal;0.012
4;visual;normal;0.148
4;visual;normal;0.08
4;visual;conflict;0.35
4;visual;normal;0
4;visual;normal;0.162
4;visual;conflict;0.364
4;visual;normal;0
4;visual;normal;0
4;visual;normal;0
4;visual;normal;0.022
4;visual;normal;0.09
4;visual;conflict;0.372
4;visual;normal;0.07
4;visual;conflict;0.406
4;visual;normal;0.07
4;visual;normal;0.118
4;visual;normal;0.196
4;visual;conflict;0.362
4;visual;normal;0.11
4;visual;normal;0.01
4;visual;normal;0.122
4;visual;normal;0.024
4;visual;conflict;0.392
4;visual;normal;0
4;visual;normal;0.128
4;visual;conflict;0.252
4;visual;normal;0
4;visual;normal;0
4;visual;normal;0.054
4;visual;normal;0.134
4;visual;normal;0
4;visual;conflict;0.392
4;visual;normal;0.034
4;visual;conflict;0.338
4;visual;normal;0.138
4;visual;normal;0
4;visual;normal;0
4;visual;conflict;0.298
4;visual;normal;0
4;visual;normal;0
4;visual;normal;0.09
4;visual;normal;0.034
4;visual;conflict;0.348
4;visual;normal;0
4;visual;normal;0
4;visual;conflict;0.33
4;visual;normal;0
4;visual;normal;0
4;visual;normal;0.13
4;visual;normal;0
4;visual;normal;0.122
4;visual;conflict;0.29
4;visual;normal;0.002
4;visual;conflict;0.314
4;visual;normal;0.104
4;visual;normal;0.182
4;visual;normal;0.116
4;visual;conflict;0.272
4;visual;normal;0.086
4;visual;normal;0.13
4;visual;normal;0
4;visual;normal;0.032
4;visual;conflict;0.244
4;visual;normal;0.034
4;visual;normal;0
4;visual;conflict;0.348
4;visual;normal;0.094
4;visual;normal;0
4;visual;normal;0
4;visual;normal;0.106
4;visual;normal;0
4;visual;conflict;0.344
4;visual;normal;0
4;visual;conflict;0.278
4;visual;normal;0.134
4;visual;normal;0.112
4;visual;normal;0.09
4;visual;conflict;0.35
4;visual;normal;0.104
4;visual;normal;0
4;visual;normal;0
4;visual;normal;0.072
4;visual;conflict;0.33
4;visual;normal;0
4;visual;normal;0
4;visual;conflict;0.29
4;visual;normal;0
4;visual;normal;0
4;visual;normal;0
4;visual;normal;0.07
4;visual;normal;0
4;visual;conflict;0.362
4;visual;normal;0.062
4;visual;conflict;0.32
4;visual;normal;0
4;visual;normal;0.11
4;visual;normal;0.12
4;visual;conflict;0.29
4;visual;normal;0.012
4;visual;normal;0
4;visual;normal;0.07
4;visual;normal;0.15
4;visual;conflict;0.262
4;visual;normal;0
4;visual;normal;0.108
4;visual;conflict;0.332
4;visual;normal;0
4;visual;normal;0.032
4;visual;normal;0
4;visual;normal;0.134
4;visual;normal;0.078
4;visual;conflict;0.338
4;visual;normal;0.182
4;visual;conflict;0.294
4;visual;normal;0.14
4;visual;normal;0
4;visual;normal;0
4;visual;conflict;0.342
4;visual;normal;0
4;visual;normal;0.054
4;visual;normal;0
4;visual;normal;0.002
4;visual;conflict;0.28
4;visual;normal;0
4;visual;normal;0.062
4;visual;conflict;0.33
4;visual;normal;0.064
4;visual;normal;0
4;visual;normal;0.022
4;visual;normal;0.088
4;visual;normal;0.068
4;visual;conflict;0.348
4;visual;normal;0
4;visual;conflict;0.304
4;visual;normal;0
4;visual;normal;0
4;visual;normal;0.018
4;visual;conflict;0.276
4;visual;normal;0.02
4;visual;normal;0
4;visual;normal;0.146
4;visual;normal;0.092
4;visual;conflict;0.292
4;visual;normal;0
4;visual;normal;0
4;visual;conflict;0.33
4;visual;normal;0.088
4;visual;normal;0
4;visual;normal;0.198
4;visual;normal;0.066
4;visual;normal;0.032
4;visual;conflict;0.358
4;visual;normal;0.124
4;visual;conflict;0.336
4;visual;normal;0.148
4;visual;normal;0
4;visual;normal;0.128
4;visual;conflict;0.384
4;visual;normal;0.142
4;visual;normal;0
4;visual;normal;0.144
4;visual;normal;0
4;visual;conflict;0.39
4;visual;normal;0.024
4;visual;normal;0
4;visual;conflict;0.25
4;visual;normal;0.094
4;visual;normal;0.026
4;visual;normal;0
4;visual;normal;0.162
4;visual;normal;0.176
4;visual;conflict;0.254
4;visual;normal;0.042
4;visual;conflict;0.302
4;visual;normal;0.034
4;visual;normal;0
4;visual;normal;0
4;visual;conflict;0.338
4;visual;normal;0
4;visual;normal;0.05
4;visual;normal;0
4;visual;normal;0.086
4;visual;conflict;0.41
4;visual;normal;0.034
4;visual;normal;0.19
4;visual;conflict;0.402
4;visual;normal;0.148
4;visual;normal;0
4;visual;normal;0.116
4;visual;normal;0.094
4;visual;normal;0.072
4;visual;conflict;0.342
4;visual;normal;0
4;visual;conflict;0.31
4;visual;normal;0.212
4;visual;normal;0.09
4;visual;normal;0.146
4;visual;conflict;0.336
4;visual;normal;0
4;visual;normal;0
4;visual;normal;0.082
4;visual;normal;0.128
4;visual;conflict;0.22
4;visual;normal;0
4;visual;normal;0.076
4;visual;conflict;0.312
4;visual;normal;0
4;visual;normal;0.124
4;visual;normal;0
4;visual;normal;0.16
4;visual;normal;0.048
4;visual;conflict;0.334
4;visual;normal;0.106
4;visual;conflict;0.354
4;visual;normal;0.164
4;visual;normal;0
4;visual;normal;0.2
4;visual;conflict;0.312
4;visual;normal;0.08
4;visual;normal;0.114
4;visual;normal;0.102
4;visual;normal;0.082
4;visual;conflict;0.35
