subject;condition;congruency;RT
5;vibro;normal;0.604
5;vibro;conflict;0.184
5;vibro;normal;0.006
5;vibro;normal;0
5;vibro;normal;0.012
5;vibro;conflict;0.294
5;vibro;normal;0
5;vibro;normal;0
5;vibro;normal;0.736
5;vibro;normal;0
5;vibro;normal;0.606
5;vibro;conflict;0.204
5;vibro;normal;0.97
5;vibro;normal;0.054
5;vibro;normal;0
5;vibro;normal;0.014
5;vibro;conflict;0.184
5;vibro;normal;0.824
5;vibro;conflict;0.166
5;vibro;normal;1.096
5;vibro;normal;0.004
5;vibro;conflict;0.15
5;vibro;normal;0
5;vibro;normal;0.034
5;vibro;normal;0
5;vibro;conflict;0.204
5;vibro;normal;0.04
5;vibro;normal;0
5;vibro;normal;0
5;vibro;normal;0.002
5;vibro;normal;0.016
5;vibro;conflict;0.14
5;vibro;normal;0.03
5;vibro;normal;0.01
5;vibro;normal;0
5;vibro;normal;0.038
5;vibro;conflict;0.174
5;vibro;normal;0.78
5;vibro;conflict;0.134
5;vibro;normal;0
5;vibro;normal;0
5;vibro;conflict;0.186
5;vibro;normal;0
5;vibro;normal;0.056
5;vibro;normal;0
5;vibro;conflict;0.228
5;vibro;normal;0.03
5;vibro;normal;0.086
5;vibro;normal;0
5;vibro;normal;0.138
5;vibro;normal;0.062
5;vibro;conflict;0.166
5;vibro;normal;0.078
5;vibro;normal;0.07
5;vibro;normal;0.048
5;vibro;normal;0
5;vibro;conflict;0.266
5;vibro;normal;0
5;vibro;conflict;0.226
5;vibro;normal;0.006
5;vibro;normal;0.074
5;vibro;conflict;0.178
5;vibro;normal;0
5;vibro;normal;0
5;vibro;normal;0.072
5;vibro;conflict;0.31
5;vibro;normal;0
5;vibro;normal;0.09
5;vibro;normal;0.094
5;vibro;normal;0.128
5;vibro;normal;0.072
5;vibro;conflict;0.234
5;vibro;normal;0.09
5;vibro;normal;0.126
5;vibro;normal;0.04
5;vibro;normal;0.13
5;vibro;conflict;0.3
5;vibro;normal;0.102
5;vibro;conflict;0.238
5;vibro;normal;0.094
5;vibro;normal;0.11
5;vibro;conflict;0.354
5;vibro;normal;0.08
5;vibro;normal;0
5;vibro;normal;0.096
5;vibro;conflict;0.298
5;visual;normal;0.032
5;visual;normal;0.022
5;visual;normal;0.068
5;visual;normal;0.158
5;visual;normal;0.092
5;visual;conflict;0.282
5;visual;normal;0.036
5;visual;conflict;0.24
5;visual;normal;0.028
5;visual;normal;0.008
5;visual;normal;0.02
5;visual;conflict;0.288
5;visual;normal;0.156
5;visual;normal;0.044
5;visual;normal;0.034
5;visual;normal;0.068
5;visual;conflict;0.21
5;visual;normal;0.082
5;visual;normal;0.07
5;visual;conflict;0.206
5;visual;normal;0.038
5;visual;normal;0.028
5;visual;normal;0
5;visual;normal;0
5;visual;normal;0.076
5;visual;conflict;0.288
5;visual;normal;0.08
5;visual;conflict;0.202
5;visual;normal;0.058
5;visual;normal;0.014
5;visual;normal;0.062
5;visual;conflict;0.128
5;visual;normal;0
5;visual;normal;0.016
5;visual;normal;0.142
5;visual;normal;0.198
5;visual;conflict;0.244
5;visual;normal;0.09
5;visual;normal;0.112
5;visual;conflict;0.304
5;visual;normal;0.068
5;visual;normal;0.048
5;visual;normal;0.094
5;visual;normal;0.038
5;visual;normal;0.186
5;visual;conflict;0.308
5;visual;normal;0.03
5;visual;conflict;0.276
5;visual;normal;0.022
5;visual;normal;0.034
5;visual;normal;0.034
5;visual;conflict;0.192
5;visual;normal;0.036
5;visual;normal;0.036
5;visual;normal;0.036
5;visual;normal;0.028
5;visual;conflict;0.454
5;visual;normal;0.062
5;visual;normal;0.052
5;visual;conflict;0.378
5;visual;normal;0.044
5;visual;normal;0.068
5;visual;normal;0.068
5;visual;normal;0.068
5;visual;normal;0.08
5;visual;conflict;0.216
5;visual;normal;0.128
5;visual;conflict;0.318
5;visual;normal;0.028
5;visual;normal;0.096
5;visual;normal;0.086
5;visual;conflict;0.256
5;visual;normal;0.076
5;visual;normal;0.066
5;visual;normal;0.046
5;visual;normal;0.014
5;visual;conflict;0.18
5;visual;normal;0.004
5;visual;normal;0.016
5;visual;conflict;0.206
5;visual;normal;0.026
5;visual;normal;0
5;visual;normal;0.008
5;visual;normal;0.032
5;visual;normal;0
5;visual;conflict;0.256
5;visual;normal;0
5;visual;conflict;0.18
5;visual;normal;0.138
5;visual;normal;0.082
5;visual;normal;0
5;visual;conflict;0.184
5;visual;normal;0.03
5;visual;normal;0
5;visual;normal;0
5;visual;normal;0.11
5;visual;conflict;0.2
5;visual;normal;0
5;visual;normal;0
5;visual;conflict;0.248
5;visual;normal;0.072
5;visual;normal;0.082
5;visual;normal;0.084
5;visual;normal;0.03
5;visual;normal;0.076
5;visual;conflict;0.344
5;visual;normal;0.02
5;visual;conflict;0.292
5;visual;normal;0.212
5;visual;normal;0.056
5;visual;normal;0.148
5;visual;conflict;0.172
5;visual;normal;0.002
5;visual;normal;0.028
5;visual;normal;0.14
5;visual;normal;0.086
5;visual;conflict;0.198
5;visual;normal;0
5;visual;normal;0
5;visual;conflict;0.11
5;visual;normal;0.86
5;visual;normal;0.962
5;visual;normal;0.046
5;visual;normal;0
5;visual;normal;0
5;visual;conflict;0.194
5;visual;normal;0.096
5;visual;conflict;0.174
5;visual;normal;0.922
5;visual;normal;0
5;visual;normal;0
5;visual;conflict;0.334
5;visual;normal;0
5;visual;normal;0.036
5;visual;normal;0.012
5;visual;normal;0.026
5;visual;conflict;0.228
5;visual;normal;0
5;visual;normal;0.006
5;visual;conflict;0.352
5;visual;normal;0.074
5;visual;normal;0.052
5;visual;normal;0.156
5;visual;normal;0.022
5;visual;normal;0.102
5;visual;conflict;0.292
5;visual;normal;0.014
5;visual;conflict;0.26
5;visual;normal;0.018
5;visual;normal;0
5;visual;normal;0.018
5;visual;conflict;0.232
5;visual;normal;0.076
5;visual;normal;0.132
5;visual;normal;0.022
5;visual;normal;0.01
5;visual;conflict;0.214
5;visual;normal;0.068
5;visual;normal;0.114
5;visual;conflict;0.282
5;visual;normal;0.004
5;visual;normal;0.052
5;visual;normal;0.05
5;visual;normal;0.04
5;visual;normal;0.042
5;visual;conflict;0.244
5;visual;normal;0.02
5;visual;conflict;0.19
5;visual;normal;0.068
5;visual;normal;0.07
5;visual;normal;0.036
5;visual;conflict;0.2
5;visual;normal;0.05
5;visual;normal;0.072
5;visual;normal;0.108
5;visual;normal;0
5;visual;conflict;0.244
5;visual;normal;0.008
5;visual;normal;0.042
5;visual;conflict;0.346
5;visual;normal;0.068
5;visual;normal;0.08
5;visual;normal;0.012
5;visual;normal;0.19
5;visual;normal;0.15
5;visual;conflict;0.24
5;visual;normal;0.018
5;visual;conflict;0.286
5;visual;normal;0.13
5;visual;normal;0.03
5;visual;normal;0.066
5;visual;conflict;0.19
5;visual;normal;0.034
5;visual;normal;0.148
5;visual;normal;0.002
5;visual;normal;0.004
5;visual;conflict;0.184
5;visual;normal;0.038
5;visual;normal;0.094
5;visual;conflict;0.23
5;visual;normal;0.12
5;visual;normal;0.012
5;visual;normal;0
5;visual;normal;0.024
5;visual;normal;0.012
5;visual;conflict;0.16
5;visual;normal;0.004
5;visual;conflict;0.148
5;visual;normal;0
5;visual;normal;0
5;visual;normal;0.098
5;visual;conflict;0.24
5;visual;normal;0
5;visual;normal;0.042
5;visual;normal;0.034
5;visual;normal;0.024
5;visual;conflict;0.212
5;visual;normal;0.092
5;visual;normal;0.048
5;visual;conflict;0.284
5;visual;normal;0.016
5;visual;normal;0.04
5;visual;normal;0.006
5;visual;normal;0.04
5;visual;normal;0.042
5;visual;conflict;0.186
5;visual;normal;0.01
5;visual;conflict;0.266
5;visual;normal;0.024
5;visual;normal;0.112
5;visual;normal;0.026
5;visual;conflict;0.25
5;visual;normal;0.06
5;visual;normal;0.072
5;visual;normal;0.018
5;visual;normal;0.028
5;visual;conflict;0.23
5;visual;normal;0.02
5;visual;normal;0.01
5;visual;conflict;0.268
5;visual;normal;0
5;visual;normal;0
5;visual;normal;0.08
5;visual;normal;0.058
5;visual;normal;0.07
5;visual;conflict;0.272
5;visual;normal;0.05
5;visual;conflict;0.262
5;visual;normal;0
5;visual;normal;0.118
5;visual;normal;0.03
5;visual;conflict;0.278
5;visual;normal;0.032
5;visual;normal;0.088
5;visual;normal;0.044
5;visual;normal;0.068
5;visual;conflict;0.248
5;visual;normal;0.124
5;visual;normal;0.028
5;visual;conflict;0.364
5;visual;normal;0.116
5;visual;normal;0.106
5;visual;normal;0.084
5;visual;normal;0.064
5;visual;normal;0.054
5;visual;conflict;0.266
5;visual;normal;0.044
5;visual;conflict;0.248
5;visual;normal;0.034
5;visual;normal;0.068
5;visual;normal;0.058
5;visual;conflict;0.236
5;visual;normal;0.116
5;visual;normal;0.062
5;visual;normal;0.084
5;visual;normal;0.074
5;visual;conflict;0.242
5;visual;normal;0.276
5;visual;normal;0.044
5;visual;conflict;0.256
5;visual;normal;0.156
5;visual;normal;0.202
5;visual;normal;0.058
5;visual;normal;0.126
5;visual;normal;0.082
5;visual;conflict;0.284
5;visual;normal;0.096
5;visual;conflict;0.208
5;visual;normal;0.064
5;visual;normal;0.064
5;visual;normal;0.066
5;visual;conflict;0.256
5;visual;normal;0.088
5;visual;normal;0.044
5;visual;normal;0.012
5;visual;normal;0.092
5;visual;conflict;0.35
5;visual;normal;0.05
5;visual;normal;0.06
5;visual;conflict;0.184
