subject;condition;congruency;RT
10;visual;normal;0.014
10;visual;conflict;0.114
10;visual;normal;0
10;visual;conflict;0.184
10;visual;normal;0.218
10;visual;normal;0
10;visual;normal;0.008
10;visual;conflict;0.088
10;visual;normal;0
10;visual;normal;0
10;visual;normal;0
10;visual;normal;0
10;visual;conflict;0.206
10;visual;normal;0
10;visual;normal;0
10;visual;conflict;0.124
10;visual;normal;0.102
10;visual;normal;0
10;visual;normal;0
10;visual;normal;0
10;visual;normal;0.038
10;visual;conflict;0.118
10;visual;normal;0
10;visual;conflict;0.222
10;visual;normal;0
10;visual;normal;0
10;visual;normal;0
10;visual;conflict;0.204
10;visual;normal;0.026
10;visual;normal;0
10;visual;normal;0
10;visual;normal;0
10;visual;conflict;0.074
10;visual;normal;0
10;visual;normal;0
10;visual;conflict;0.078
10;visual;normal;0
10;visual;normal;0
10;visual;normal;0.028
10;visual;normal;0
10;visual;normal;0
10;visual;conflict;0.108
10;visual;normal;0.076
10;visual;conflict;0.134
10;visual;normal;0.014
10;visual;normal;0.002
10;visual;normal;0
10;visual;conflict;0.16
10;visual;normal;0.04
10;visual;normal;0.038
10;visual;normal;0
10;visual;normal;0.008
10;visual;conflict;0.154
10;visual;normal;0
10;visual;normal;0
10;visual;conflict;0.202
10;visual;normal;0
10;visual;normal;0
10;visual;normal;0
10;visual;normal;0.028
10;visual;normal;0.008
10;visual;conflict;0.132
10;visual;normal;0
10;visual;conflict;0.168
10;visual;normal;0.044
10;visual;normal;0.024
10;visual;normal;0
10;visual;conflict;0.116
10;visual;normal;0
10;visual;normal;0.028
10;visual;normal;0.074
10;visual;normal;0.03
10;visual;conflict;0.144
10;visual;normal;0.056
10;visual;normal;0
10;visual;conflict;0.114
10;visual;normal;0
10;visual;normal;0.026
10;visual;normal;0
10;visual;normal;0
10;visual;normal;0.018
10;visual;conflict;0.086
10;visual;normal;0
10;visual;conflict;0.156
10;visual;normal;0.034
10;visual;normal;0.014
10;visual;normal;0.036
10;visual;conflict;0.116
10;visual;normal;0.026
10;visual;normal;0.04
10;visual;normal;0.042
10;visual;normal;0
10;visual;conflict;0.1
10;visual;normal;0.156
10;visual;normal;0.034
10;visual;conflict;0.17
10;visual;normal;0.048
10;visual;normal;0.016
10;visual;normal;0.006
10;visual;normal;0.038
10;visual;normal;0.018
10;visual;conflict;0.12
10;visual;normal;0.07
10;visual;conflict;0.146
10;visual;normal;0.068
10;visual;normal;0.046
10;visual;normal;0.07
10;visual;conflict;0.104
10;visual;normal;0.028
10;visual;normal;0.006
10;visual;normal;0.006
10;visual;normal;0.032
10;visual;conflict;0.154
